,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]유동비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]순이익증가율(IFRS연결),상장폐지사유,회계월,상장년도,회계년,연차
782,에이아이비트(주),39230,2018-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-29.9,-40.21,-24.64,137.54,38.41,0.59,1.64,4.67,420.93,0.0,,12,2000,2018,18
783,에이아이비트(주),39230,2019-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-0.97,-28.25,-29.9,299.46,74.15,0.52,0.95,-2.67,-298.4,0.0,,12,2000,2019,19
784,에이아이비트(주),39230,2020-12-01,2000-06-22,2021-10-06,4,"  의료, 정밀, 광학기기 및 시계 제조업",-21.9,-16.41,-26.9,301.18,77.87,0.46,0.61,1.66,185.41,0.0,,12,2000,2020,20
785,엠텍비젼(주),74000,2011-12-01,2004-01-06,2014-03-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-58.62,-174.82,-176.13,43.9,14.14,0.21,0.99,-4.46,-96.0,0.0,,12,2004,2011,7
786,엠텍비젼(주),74000,2012-12-01,2004-01-06,2014-03-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-38.43,-116.59,-80.92,16.05,5.11,0.15,1.47,4.25,72.08,0.0,,12,2004,2012,8
787,엠텍비젼(주),74000,2013-12-01,2004-01-06,2014-03-27,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-34.44,-74.69,-30.16,7.59,2.95,0.11,2.64,7.7,129.25,0.0,,12,2004,2013,9
788,우경(주),25920,2011-12-01,1995-08-07,2013-07-10,4,  1차 금속 제조업,-16.11,-49.7,-15.84,88.66,19.28,0.79,3.14,3.28,10.29,0.0,,12,1995,2011,16
789,우경(주),25920,2012-12-01,1995-08-07,2013-07-10,4,  1차 금속 제조업,37.88,-54.5,-10.01,86.25,13.14,0.88,5.44,4.33,13.86,0.0,,12,1995,2012,17
790,우양에이치씨(주),101970,2013-12-01,2012-07-26,2015-03-17,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2012,2013,1
791,울트라건설(주),4320,2011-12-01,1991-12-06,2015-04-13,4,  종합 건설업,-26.7,-63.53,-10.14,105.44,8.93,0.78,6.1,-1.3,-39.2,0.0,,12,1991,2011,20
792,울트라건설(주),4320,2012-12-01,1991-12-06,2015-04-13,4,  종합 건설업,-12.96,6.79,0.98,94.99,11.92,0.72,7.02,10.65,300.05,0.0,,12,1991,2012,21
793,울트라건설(주),4320,2013-12-01,1991-12-06,2015-04-13,4,  종합 건설업,45.7,9.29,0.89,71.42,17.13,1.3,9.16,14.53,325.63,53.85,,12,1991,2013,22
794,울트라건설(주),4320,2014-12-01,1991-12-06,2015-04-13,4,  종합 건설업,-62.51,0.0,-63.17,38.94,0.0,0.72,0.0,-37.61,-447.5,0.0,,12,1991,2014,23
795,원텍(주),216280,2016-12-01,2015-04-29,2022-06-30,4,"  의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,12,2015,2016,1
796,원텍(주),216280,2017-12-01,2015-04-29,2022-06-30,4,"  의료, 정밀, 광학기기 및 시계 제조업",0.0,14.49,5.67,201.37,48.2,1.23,2.55,26.17,177.61,0.0,,12,2015,2017,2
797,원텍(주),216280,2018-12-01,2015-04-29,2022-06-30,4,"  의료, 정밀, 광학기기 및 시계 제조업",17.33,0.1,0.03,117.4,27.69,1.25,3.41,15.22,104.69,-99.39,,12,2015,2018,3
798,원텍(주),216280,2019-12-01,2015-04-29,2022-06-30,4,"  의료, 정밀, 광학기기 및 시계 제조업",-24.33,-151.42,-30.51,83.93,6.67,0.89,4.96,3.0,17.93,-78559.76,,12,2015,2019,4
799,원텍(주),216280,2020-12-01,2015-04-29,2022-06-30,4,"  의료, 정밀, 광학기기 및 시계 제조업",-22.04,0.0,-46.87,60.93,0.0,0.85,0.0,1.94,7.86,0.0,,12,2015,2020,5
800,이디디컴퍼니(주),52650,2011-12-01,2001-12-18,2013-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",159.44,4.04,10.63,668.59,86.29,0.34,0.38,3.79,115.14,0.0,,12,2001,2011,10
801,이디디컴퍼니(주),52650,2012-12-01,2001-12-18,2013-04-12,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-48.82,-183.0,-501.41,16.91,15.07,0.26,0.36,-291.53,-363.65,0.0,,12,2001,2012,11
802,이엘케이(주),94190,2011-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-1.09,12.09,4.74,139.71,37.07,0.93,2.55,21.18,61.1,-39.82,,12,2007,2011,4
803,이엘케이(주),94190,2012-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-22.11,-7.78,-4.02,95.52,29.61,0.64,1.94,12.05,30.87,0.0,,12,2007,2012,5
804,이엘케이(주),94190,2013-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",56.52,-44.15,-14.38,78.03,29.23,0.9,3.07,2.36,5.54,0.0,,12,2007,2013,6
805,이엘케이(주),94190,2014-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",20.08,1.54,0.44,80.31,35.9,1.13,3.47,21.42,46.44,0.0,,12,2007,2014,7
806,이엘케이(주),94190,2015-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-35.79,-39.6,-15.68,77.26,30.96,0.85,2.53,9.05,17.06,0.0,,12,2007,2015,8
807,이엘케이(주),94190,2016-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-21.33,-162.73,-41.09,63.08,9.21,0.84,3.96,-6.02,-13.55,0.0,,12,2007,2016,9
808,이엘케이(주),94190,2017-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",43.79,-26.82,-3.02,76.86,24.67,1.46,8.88,31.06,72.3,0.0,,12,2007,2017,10
809,이엘케이(주),94190,2018-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-21.89,-106.14,-15.54,66.53,14.89,1.36,6.71,12.56,31.55,0.0,,12,2007,2018,11
810,이엘케이(주),94190,2019-12-01,2007-10-29,2020-05-22,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-74.49,0.0,-129.16,21.93,-89.01,0.55,0.0,-85.98,-160.3,0.0,,12,2007,2019,12
811,자안바이오(주),221610,2017-12-01,2016-01-27,2022-01-05,4,  화학물질 및 화학제품 제조업; 의약품 제외,-17.3,-0.94,-0.77,246.48,70.67,0.85,1.23,16.83,82.21,0.0,,12,2016,2017,1
812,자안바이오(주),221610,2018-12-01,2016-01-27,2022-01-05,4,  화학물질 및 화학제품 제조업; 의약품 제외,-23.21,-36.26,-31.23,218.73,67.22,0.8,1.16,-0.1,-0.42,0.0,,12,2016,2018,2
813,자안바이오(주),221610,2019-12-01,2016-01-27,2022-01-05,4,  화학물질 및 화학제품 제조업; 의약품 제외,24.79,2.67,1.54,285.67,73.33,1.23,1.75,27.49,120.07,0.0,,12,2016,2019,3
814,자안바이오(주),221610,2020-12-01,2016-01-27,2022-01-05,4,  화학물질 및 화학제품 제조업; 의약품 제외,-62.84,-29.87,-81.76,112.21,53.67,0.21,0.37,-1.74,-9.43,0.0,,12,2016,2020,4
815,잘만테크(주),90120,2011-12-01,2007-05-22,2015-05-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,-20.69,-10.77,187.19,39.78,0.79,1.99,3.55,18.0,0.0,,12,2007,2011,4
816,잘만테크(주),90120,2012-12-01,2007-05-22,2015-05-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.0,1.49,0.57,149.66,33.77,0.9,2.67,7.11,33.8,0.0,,12,2007,2012,5
817,잘만테크(주),90120,2013-12-01,2007-05-22,2015-05-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",23.51,1.12,0.37,128.88,34.27,1.04,3.05,8.21,74.19,-18.74,,12,2007,2013,6
818,잘만테크(주),90120,2014-12-01,2007-05-22,2015-05-13,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-58.6,-137.09,-62.75,51.34,4.58,0.52,2.18,-30.39,-60.99,0.0,,12,2007,2014,7
819,제이앤유글로벌,86200,2011-12-01,2006-06-07,2016-05-09,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.49,13.35,7.5,345.63,77.78,1.38,1.78,25.19,100.7,9.5,,12,2006,2011,5
820,제이앤유글로벌,86200,2012-12-01,2006-06-07,2016-05-09,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-20.39,2.8,2.07,510.8,83.98,1.09,1.35,22.51,91.28,-78.07,,12,2006,2012,6
821,제이앤유글로벌,86200,2013-12-01,2006-06-07,2016-05-09,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-32.12,-14.81,-15.18,516.6,63.44,0.72,0.99,7.91,38.69,0.0,,12,2006,2013,7
822,제이앤유글로벌,86200,2014-12-01,2006-06-07,2016-05-09,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.35,-26.16,-30.69,169.95,59.75,0.53,0.87,4.48,18.4,0.0,,12,2006,2014,8
823,제이앤유글로벌,86200,2015-12-01,2006-06-07,2016-05-09,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-12.68,-38.75,-40.47,181.29,44.45,0.48,0.92,2.13,10.53,0.0,,12,2006,2015,9
824,지스마트글로벌(주),114570,2011-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2011,1
825,지스마트글로벌(주),114570,2012-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2012,2
826,지스마트글로벌(주),114570,2013-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2013,3
827,지스마트글로벌(주),114570,2014-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2014,4
828,지스마트글로벌(주),114570,2015-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2015,5
829,지스마트글로벌(주),114570,2016-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2016,6
830,지스마트글로벌(주),114570,2017-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2017,7
831,지스마트글로벌(주),114570,2018-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2018,8
832,지스마트글로벌(주),114570,2019-12-01,2010-02-04,2022-02-23,4,  도매 및 상품 중개업,,,,,,,,,,,,12,2010,2019,9
833,참존글로벌(주),158310,2014-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,,,,,,,,,,,,12,2013,2014,1
834,참존글로벌(주),158310,2015-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,0.0,-73.09,-170.44,200.11,71.02,0.3,0.43,-36.95,-147.8,0.0,,12,2013,2015,2
835,참존글로벌(주),158310,2016-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,-26.0,-42.61,-160.8,152.43,59.85,0.18,0.28,-15.68,-94.29,0.0,,12,2013,2016,3
836,참존글로벌(주),158310,2017-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,161.32,-26.71,-47.56,164.28,58.83,0.4,0.67,-12.27,-70.93,0.0,,12,2013,2017,4
837,참존글로벌(주),158310,2018-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,-63.9,-51.66,-211.82,61.25,45.31,0.13,0.25,-13.8,-114.89,0.0,,12,2013,2018,5
838,참존글로벌(주),158310,2019-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,107.25,-34.08,-83.4,101.72,39.35,0.17,0.41,-3.45,-39.83,0.0,,12,2013,2019,6
839,참존글로벌(주),158310,2020-12-01,2013-04-03,2022-11-09,4,  기타 기계 및 장비 제조업,-87.85,0.0,-4576.53,12.24,0.0,0.03,0.0,-152.54,-640.71,0.0,,12,2013,2020,7
840,케어룸의료산업(주),327970,2020-12-01,2019-08-05,2022-03-11,4,"  의료, 정밀, 광학기기 및 시계 제조업",,,,,,,,,,,,12,2019,2020,1
841,태산엘시디(주),36210,2011-12-01,1999-11-16,2014-04-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-37.28,-40.05,-2.64,125.79,12.17,2.2,13.38,6.98,26.3,0.0,,12,1999,2011,12
842,태산엘시디(주),36210,2012-12-01,1999-11-16,2014-04-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-48.51,-93.29,-5.59,82.05,12.63,1.33,10.77,8.0,28.97,0.0,,12,1999,2012,13
843,태산엘시디(주),36210,2013-12-01,1999-11-16,2014-04-11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-98.9,0.0,-1241.82,74.09,0.0,0.03,0.0,-18.94,-168.76,0.0,,12,1999,2013,14
844,피아이첨단소재(주),178920,2015-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2015,1
845,피아이첨단소재(주),178920,2016-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2016,2
846,피아이첨단소재(주),178920,2017-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2017,3
847,피아이첨단소재(주),178920,2018-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2018,4
848,피아이첨단소재(주),178920,2019-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2019,5
849,피아이첨단소재(주),178920,2020-12-01,2014-12-08,2021-08-09,5,  고무 및 플라스틱제품 제조업,,,,,,,,,,,유가증권 이전상장,12,2014,2020,6
850,한솔신텍(주),99660,2011-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,58.48,2.86,0.44,59.43,17.29,1.07,5.58,22.65,50.04,0.0,,12,2009,2011,2
851,한솔신텍(주),99660,2012-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,-26.79,32.42,9.22,120.68,21.31,0.67,3.44,24.16,63.6,1251.07,,12,2009,2012,3
852,한솔신텍(주),99660,2013-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,89.92,-32.49,-6.41,104.39,21.26,1.09,5.1,6.04,18.16,0.0,,12,2009,2013,4
853,한솔신텍(주),99660,2014-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,-43.12,-86.51,-26.72,48.8,17.59,0.64,3.24,-9.65,-23.09,0.0,,12,2009,2014,5
854,한솔신텍(주),99660,2015-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,2.8,1.96,0.7,113.48,27.97,0.66,2.8,13.08,41.79,0.0,,12,2009,2015,6
855,한솔신텍(주),99660,2016-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,22.98,2.8,1.22,110.8,35.8,0.7,2.2,14.3,49.84,123.58,,12,2009,2016,7
856,한솔신텍(주),99660,2017-12-01,2009-04-30,2018-07-09,4,  금속가공제품 제조업; 기계 및 가구 제외,-20.6,-72.17,-35.92,81.03,21.32,0.58,2.01,-3.9,-12.44,-2343.93,,12,2009,2017,8
857,한일네트웍스(주),46110,2011-12-01,2006-01-20,2022-10-05,4,  정보서비스업,49.0,2.23,1.04,241.86,73.53,1.66,2.14,33.04,169.15,0.0,,12,2006,2011,5
858,한일네트웍스(주),46110,2012-12-01,2006-01-20,2022-10-05,4,  정보서비스업,53.24,8.03,2.56,192.37,66.49,2.19,3.14,38.95,183.26,275.19,,12,2006,2012,6
859,한일네트웍스(주),46110,2013-12-01,2006-01-20,2022-10-05,4,  정보서비스업,-3.03,4.13,1.46,174.68,62.79,1.82,2.82,38.51,197.9,-44.49,,12,2006,2013,7
860,한일네트웍스(주),46110,2014-12-01,2006-01-20,2022-10-05,4,  정보서비스업,2.65,-0.11,-0.04,182.72,61.25,1.72,2.77,35.02,225.43,0.0,,12,2006,2014,8
861,한일네트웍스(주),46110,2015-12-01,2006-01-20,2022-10-05,4,  정보서비스업,1.81,7.07,2.54,176.63,67.0,1.79,2.8,43.45,269.6,0.0,,12,2006,2015,9
862,한일네트웍스(주),46110,2016-12-01,2006-01-20,2022-10-05,4,  정보서비스업,36.48,11.93,3.62,146.99,56.85,2.0,3.29,35.7,312.04,95.4,,12,2006,2016,10
863,한일네트웍스(주),46110,2017-12-01,2006-01-20,2022-10-05,4,  정보서비스업,-5.17,33.4,14.37,259.8,69.76,1.48,2.32,40.85,335.76,276.46,,12,2006,2017,11
864,한일네트웍스(주),46110,2018-12-01,2006-01-20,2022-10-05,4,  정보서비스업,9.08,8.49,4.03,222.62,75.09,1.53,2.11,35.87,211.44,-69.41,,12,2006,2018,12
865,한일네트웍스(주),46110,2019-12-01,2006-01-20,2022-10-05,4,  정보서비스업,-3.92,10.85,5.79,137.64,53.95,1.17,1.87,37.32,105.36,38.01,,12,2006,2019,13
866,한일네트웍스(주),46110,2020-12-01,2006-01-20,2022-10-05,4,  정보서비스업,-3.45,10.56,6.47,122.28,56.38,0.9,1.63,39.44,114.32,7.97,,12,2006,2020,14
867,현진소재(주),53660,2011-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2011,9
868,현진소재(주),53660,2012-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2012,10
869,현진소재(주),53660,2013-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,0.0,-6.05,-7.26,96.95,36.8,0.43,1.16,4.99,10.36,0.0,,12,2002,2013,11
870,현진소재(주),53660,2014-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,0.0,-45.93,-22.02,78.26,27.33,0.6,2.18,-2.33,-4.63,0.0,,12,2002,2014,12
871,현진소재(주),53660,2015-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2015,13
872,현진소재(주),53660,2016-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2016,14
873,현진소재(주),53660,2017-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,,,,,,,,,,,,12,2002,2017,15
874,현진소재(주),53660,2018-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,0.0,-37.37,-17.38,51.08,26.32,0.57,2.15,-0.61,-1.73,0.0,,12,2002,2018,16
875,현진소재(주),53660,2019-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,-14.08,-282.54,-64.65,25.29,-6.52,0.6,4.37,-33.86,-64.02,0.0,,12,2002,2019,17
876,현진소재(주),53660,2020-12-01,2002-02-15,2022-04-26,4,  금속가공제품 제조업; 기계 및 가구 제외,-87.18,0.0,-191.95,13.11,0.0,0.13,0.0,-16.95,-40.43,0.0,,12,2002,2020,18
