총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
-1.67,-2.06,-31.79,31.79,-0.89,0.89,-31.82,-1.26,-182.45,182.45,-15.15,15.15,-8.36,-2.1,-75.66,75.66,139.16,139.16,-1.12,-2.11,-68.0,68.0,19.69,19.69,-8.93,-0.12,-2614.12,2614.12,-215.74,215.74,-0.85,-0.04,-76.44,76.44,-38.17,38.17,-0.08,-0.05,-2.06,2.06,0.55,0.55,-0.19,-0.03,-6.68,6.68,5.41,5.41,-2.7,-0.2,-66.03,66.03,-5.22,5.22,-14.17,-0.36,-25202.27,25202.27,-383.11,383.11,75.88,-1.0,-941.44,941.44,-25.06,25.06,0.0
-0.41,-0.64,-30.7,30.7,0.2,0.2,-65.23,-0.81,-160.63,160.63,6.67,6.67,-0.68,-0.64,-70.9,70.9,143.92,143.92,-0.52,-0.6,-67.06,67.06,20.63,20.63,-4.17,-0.03,-2536.75,2536.75,-138.37,138.37,-5.44,-0.09,-37.32,37.32,0.95,0.95,-0.09,-0.12,-2.87,2.87,-0.26,0.26,-0.01,-0.01,-12.98,12.98,-0.9,0.9,0.03,0.0,-68.82,68.82,-8.01,8.01,-8.73,-0.4,-25214.6,25214.6,-395.44,395.44,-57.49,-2001.35,-998.93,998.93,-82.55,82.55,0.0
-1.35,-0.52,-29.66,29.66,1.24,1.24,-83.22,-3.33,-234.21,234.21,-66.91,66.91,-1.14,-0.29,-68.44,68.44,146.38,146.38,0.53,0.15,-63.45,63.45,24.24,24.24,-23.8,-0.18,-2565.95,2565.95,-167.57,167.57,-0.35,-0.01,-34.77,34.77,3.5,3.5,-0.44,-0.58,-3.2,3.2,-0.59,0.59,-0.76,-0.59,-13.55,13.55,-1.46,1.46,2.27,0.32,-67.73,67.73,-6.92,6.92,10.34,0.19,-25163.79,25163.79,-344.63,344.63,-16.54,1.61,-968.23,968.23,-51.85,51.85,0.0
-3.18,-0.22,-19.94,19.94,10.96,10.96,-15.53,-1.57,-181.63,181.63,-14.33,14.33,-3.82,-0.24,-58.89,58.89,155.93,155.93,-1.66,-0.08,-48.94,48.94,38.75,38.75,45.37,0.14,-2299.36,2299.36,99.02,99.02,2.49,0.03,-5.83,5.83,32.44,32.44,-0.11,-0.16,-2.93,2.93,-0.32,0.32,-0.13,-0.16,-13.4,13.4,-1.31,1.31,-5.05,-0.2,-56.8,56.8,4.01,4.01,-14.78,-0.24,-25181.18,25181.18,-362.02,362.02,-33.46,-1.66,-954.8,954.8,-38.42,38.42,0.0
-9.84,4.64,-42.89,42.89,-11.99,11.99,-39.72,-0.88,-170.4,170.4,-3.1,3.1,-44.05,6.39,-122.23,122.23,92.59,92.59,-29.35,4.42,-103.4,103.4,-15.71,15.71,-6.37,-0.12,-2629.43,2629.43,-231.05,231.05,-7.46,-0.24,-72.15,72.15,-33.88,33.88,0.01,0.03,-3.19,3.19,-0.58,0.58,0.38,0.37,-12.66,12.66,-0.57,0.57,-3.96,-0.44,-72.21,72.21,-11.4,11.4,-7.0,-0.47,-25219.96,25219.96,-400.8,400.8,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
9.24,2.66,-18.22,18.22,12.68,12.68,52.09,1.84,-95.65,95.65,71.65,71.65,21.95,3.12,-42.31,42.31,161.72,171.95,2.95,1.68,-62.7,62.7,24.99,24.99,2.93,0.02,-2545.25,2545.25,-146.87,146.87,-2.86,-0.06,-53.16,53.16,-14.89,14.89,0.73,0.37,-0.82,0.82,1.68,1.68,2.16,0.54,-7.92,7.92,4.17,4.17,10.95,0.6,-48.0,48.0,12.81,12.81,30.28,0.21,-25053.63,25053.63,-234.47,234.47,364.35,21.32,-560.0,560.0,356.38,356.38,0.0
8.2,-1.96,-26.92,26.92,3.98,3.98,-6.04,0.23,-208.65,208.65,-41.35,41.35,27.86,-2.09,-56.74,56.74,158.08,158.08,9.49,-1.81,-63.17,63.17,24.52,24.52,10.49,0.16,-2602.24,2602.24,-203.86,203.86,-6.22,-0.2,-70.79,70.79,-32.52,32.52,0.15,0.19,-2.57,2.57,0.04,0.04,0.9,0.35,-10.63,10.63,1.46,1.46,8.16,0.79,-58.62,58.62,2.19,2.19,27.63,1.62,-25183.09,25183.09,-363.93,363.93,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
0.0,0.0,-32.1,32.1,-1.2,1.2,0.0,0.0,-126.41,126.41,40.89,40.89,0.0,0.0,-81.54,81.54,133.28,133.28,0.0,0.0,-67.7,67.7,19.99,19.99,0.0,0.0,-2613.25,2613.25,-214.87,214.87,0.0,0.0,-84.39,84.39,-46.12,46.12,0.0,0.0,-0.16,0.47,1.68,1.68,0.0,0.0,-0.61,20.92,6.34,6.34,0.0,0.0,-76.37,76.37,-15.56,15.56,0.0,0.0,-25115.43,25115.43,-296.27,296.27,0.0,0.0,-948.23,948.23,-31.85,31.85,0.0
24.88,-1.24,-26.05,26.05,4.85,4.85,4.41,0.2,-149.51,149.51,17.79,17.79,15.0,18.24,-56.29,56.29,158.53,158.53,187.08,-1.06,-56.79,56.79,30.9,30.9,146.17,2.74,-2477.74,2477.74,-79.36,79.36,42.87,1.59,-33.68,33.68,4.59,4.59,0.35,3.18,-3.06,3.06,-0.45,0.45,0.74,5.46,-13.32,13.32,-1.24,1.24,-5.0,-0.33,-67.2,67.2,-6.39,6.39,367.03,6.98,-24808.2,24808.2,10.96,10.96,100.75,11706.0,-840.69,840.69,75.69,75.69,0.0
-4.3,-0.92,-30.56,30.56,0.34,0.34,-25.3,-2.23,-189.96,189.96,-22.66,22.66,-6.23,-0.96,-71.02,71.02,143.8,143.8,-13.99,-0.9,-65.85,65.85,21.84,21.84,27.45,0.19,-2508.81,2508.81,-110.43,110.43,3.63,0.05,-18.0,18.0,20.27,20.27,-0.07,-0.23,-3.29,3.29,-0.68,0.68,-0.1,-0.24,-13.76,13.76,-1.67,1.67,-6.88,-0.75,-74.82,74.82,-14.01,14.01,-41.63,-0.87,-25221.52,25221.52,-402.36,402.36,-614.24,-1.18,-1036.68,1036.68,-120.3,120.3,0.0
-13.66,-1.79,-36.97,36.97,-6.07,6.07,69.55,4.64,-91.44,91.44,75.86,75.86,-46.93,-1.81,-92.31,92.31,122.51,122.51,-22.09,-1.52,-74.92,74.92,12.77,12.77,-4.89,-0.05,-2589.27,2589.27,-190.89,190.89,-4.99,-0.15,-66.69,66.69,-28.42,28.42,0.28,0.54,-2.72,2.72,-0.11,0.11,0.96,0.61,-11.53,11.53,0.56,0.56,-2.46,-0.18,-65.68,65.68,-4.87,4.87,-15.79,-0.3,-25190.43,25190.43,-371.27,371.27,-141.81,-1.0,-941.44,941.44,-25.06,25.06,0.0
-6.92,-0.49,-23.68,23.68,7.22,7.22,-12.77,-0.47,-161.47,161.47,5.83,5.83,-9.47,-0.46,-60.19,60.19,154.63,154.63,-9.34,-0.46,-56.39,56.39,31.3,31.3,-53.29,-0.25,-2517.12,2517.12,-118.74,118.74,-2.47,-0.04,-31.63,31.63,6.64,6.64,-0.04,-0.06,-2.86,2.86,-0.25,0.25,0.0,0.0,-13.06,13.06,-0.97,0.97,-9.14,-0.26,-51.36,51.36,9.45,9.45,-24.34,-0.25,-25154.84,25154.84,-335.68,335.68,-56.75,-3.03,-979.43,979.43,-63.05,63.05,0.0
-5.97,-0.3,-17.07,17.07,13.83,13.83,-29.32,-0.92,-173.34,173.34,-6.04,6.04,-8.42,-0.31,-52.63,52.63,161.72,162.19,-5.28,-0.21,-47.58,47.58,40.11,40.11,118.81,0.39,-2251.01,2251.01,147.37,147.37,7.85,0.11,-17.68,17.68,20.59,20.59,-0.09,-0.11,-2.82,2.82,-0.21,0.21,-0.14,-0.13,-13.13,13.13,-1.04,1.04,2.41,0.06,-36.08,36.08,24.73,24.73,6.08,0.05,-25109.65,25109.65,-290.49,290.49,-156.05,-1.14,-960.37,960.37,-43.99,43.99,0.0
15.15,-0.79,-35.06,35.06,-4.16,4.16,-14.5,0.75,-209.76,209.76,-42.46,42.46,21.15,-0.79,-77.06,77.06,137.76,137.76,28.88,-0.81,-74.38,74.38,13.31,13.31,108.43,1.32,-2486.63,2486.63,-88.25,88.25,5.43,0.08,-21.38,21.38,16.89,16.89,0.05,0.09,-2.93,2.93,-0.32,0.32,0.08,0.11,-13.24,13.24,-1.15,1.15,16.54,10.06,-60.27,60.27,0.54,0.54,29.68,20.19,-25197.54,25197.54,-378.38,378.38,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-8.13,-1.91,-34.8,34.8,-3.9,3.9,-14.38,-1.85,-182.59,182.59,-15.29,15.29,-18.77,-1.85,-79.93,79.93,134.89,134.89,-18.4,-1.87,-75.99,75.99,11.7,11.7,-24.66,-0.07,-2343.37,2343.37,55.01,55.01,-0.71,-0.02,-51.32,51.32,-13.05,13.05,0.02,0.05,-3.07,3.07,-0.46,0.46,-0.02,-0.02,-13.06,13.06,-0.97,0.97,-2.86,-0.14,-59.03,59.03,1.78,1.78,-17.21,-0.26,-25178.09,25178.09,-358.93,358.93,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-6.03,-1.37,-32.57,32.57,-1.67,1.67,-44.79,-2.1,-199.4,199.4,-32.1,32.1,-7.01,-1.36,-73.14,73.14,141.68,141.68,-8.62,-1.39,-69.85,69.85,17.84,17.84,309.03,0.58,-1831.63,1831.63,566.75,566.75,5.13,0.06,-4.31,4.31,33.96,33.96,-0.04,-0.06,-2.85,2.85,-0.24,0.24,-0.07,-0.08,-13.3,13.3,-1.22,1.22,-4.56,-0.32,-67.39,67.39,-6.58,6.58,-27.99,-0.35,-25175.29,25175.29,-356.13,356.13,-47.62,-1.37,-954.23,954.23,-37.85,37.85,0.0
6.48,14.47,-24.08,24.08,6.82,6.82,214.45,36.49,-41.0,71.49,204.21,214.1,10.67,13.01,-59.8,59.8,155.02,155.02,9.98,20.78,-57.24,57.24,30.45,30.45,-13.84,-0.09,-2538.46,2538.46,-140.08,140.08,14.04,0.31,-36.2,36.2,2.07,2.07,-0.88,-0.66,-2.85,2.85,-0.24,0.24,-2.81,-0.74,-12.94,12.94,-0.85,0.85,9.2,1.25,-60.62,60.62,0.19,0.2,-518.43,-0.92,-25183.78,25183.78,-364.62,364.62,-29.19,-0.66,-926.5,926.5,-10.12,10.12,0.0
-2.48,-0.34,-26.07,26.07,4.83,4.83,11.05,-2.05,-170.33,170.33,-3.03,3.03,-3.08,-0.35,-65.63,65.63,149.19,149.19,-3.34,-0.37,-61.62,61.62,26.07,26.07,9.7,0.02,-2125.82,2125.82,272.56,272.56,0.56,0.01,-9.71,9.71,28.56,28.56,0.04,0.05,-2.68,2.68,-0.07,0.07,0.02,0.02,-13.08,13.08,-1.0,1.0,-0.53,-0.02,-56.48,56.48,4.33,4.33,0.56,0.01,-25176.32,25176.32,-357.16,357.16,-13.24,0.67,-974.39,974.39,-58.01,58.01,0.0
-5.89,-2.92,-34.8,34.8,-3.9,3.9,-28.66,-2.46,-192.97,192.97,-25.67,25.67,-8.83,-4.09,-77.96,77.96,136.86,136.86,-7.3,-3.71,-72.74,72.74,14.95,14.95,33.98,0.21,-2479.53,2479.53,-81.15,81.15,-12.91,-0.19,-41.16,41.16,-2.89,2.89,-0.3,-0.29,-2.79,2.79,-0.18,0.18,-0.37,-0.23,-12.86,12.86,-0.77,0.77,-18.85,-0.75,-70.74,70.74,-9.93,9.93,-1197.5,-0.62,-24486.37,24486.37,332.79,332.79,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-5.07,-0.49,-25.6,25.6,5.3,5.3,-63.99,-1.63,-200.68,200.68,-33.38,33.38,-7.04,-0.51,-64.64,64.64,150.18,150.18,-3.87,-0.29,-57.81,57.81,29.88,29.88,67.01,0.33,-2405.04,2405.04,-6.66,6.66,8.39,0.11,-11.48,11.48,26.79,26.79,-0.22,-0.29,-2.97,2.97,-0.36,0.36,-0.33,-0.32,-13.38,13.38,-1.29,1.29,-4.31,-0.2,-60.22,60.22,0.59,0.59,-17.13,-0.39,-25200.79,25200.79,-381.63,381.63,-63.14,-3.76,-987.79,987.79,-71.41,71.41,0.0
2.16,0.4,-23.33,23.33,7.57,7.57,-12.57,-0.31,-148.36,148.36,18.94,18.94,2.74,0.38,-61.31,61.31,153.51,153.51,1.58,0.17,-56.74,56.74,30.95,30.95,17.16,0.07,-2430.67,2430.67,-32.29,32.29,0.97,0.01,-19.67,19.67,18.6,18.6,0.11,0.18,-2.81,2.81,-0.2,0.2,0.14,0.17,-13.13,13.13,-1.04,1.04,8.24,0.28,-39.27,39.27,21.54,21.54,24.46,0.35,-25133.14,25133.14,-313.98,313.98,83.71,-2.46,-891.71,891.71,24.67,24.67,0.0
-2.41,-0.63,-29.49,29.49,1.41,1.41,-8.31,-0.41,-163.86,163.86,3.44,3.44,-6.76,-0.53,-65.25,65.25,149.57,149.57,-1.6,-0.61,-66.38,66.38,21.31,21.31,-38.85,-0.29,-2581.76,2581.76,-183.38,183.38,-7.28,-0.21,-68.3,68.3,-30.03,30.03,-0.06,-0.04,-2.12,2.12,0.49,0.49,0.24,0.06,-9.52,9.52,2.57,2.57,1.0,0.03,-43.45,43.45,17.36,17.36,15.93,0.11,-25067.05,25067.05,-247.89,247.89,-104.15,-1.89,-990.51,990.51,-74.13,74.13,0.0
1.42,0.83,-27.79,27.79,3.11,3.11,-7.74,-0.59,-170.69,170.69,-3.39,3.39,3.08,0.73,-63.98,63.98,150.84,150.84,1.08,0.68,-64.75,64.75,22.94,22.94,9.64,0.09,-2554.76,2554.76,-156.38,156.38,5.17,0.13,-50.19,50.19,-11.92,11.92,0.09,0.08,-2.34,2.34,0.27,0.27,0.06,0.02,-11.32,11.32,0.76,0.76,4.79,0.25,-53.22,53.22,7.59,7.59,19.59,0.3,-25142.41,25142.41,-323.25,323.25,77.83,11706.0,-863.61,863.61,52.77,52.77,0.0
1.97,0.19,-18.52,18.52,12.38,12.38,7.75,3.02,-165.66,165.66,1.64,1.64,2.69,0.13,-48.59,48.59,161.72,166.23,1.76,0.16,-54.61,54.61,33.08,33.08,-3.38,-0.02,-2466.89,2466.89,-68.51,68.51,2.41,0.04,-39.18,39.18,-0.91,0.91,0.02,0.02,-2.55,2.55,0.06,0.06,-0.06,-0.03,-12.32,12.32,-0.23,0.23,32.15,2.6,-32.64,32.64,28.17,28.17,-542.9,-0.46,-24579.23,24579.23,239.93,239.93,38.49,-4.36,-911.77,911.77,4.61,4.61,0.0
-11.59,8.34,-43.91,43.91,-13.01,13.01,-47.22,3.62,-236.24,236.24,-68.94,68.94,-30.48,12.7,-104.17,104.17,110.65,110.65,-45.34,18.51,-115.2,115.2,-27.51,27.51,-31.17,-0.25,-2583.69,2583.69,-185.31,185.31,0.45,0.01,-54.99,54.99,-16.72,16.72,-0.3,-0.53,-3.25,3.25,-0.64,0.64,-0.78,-0.54,-13.4,13.4,-1.31,1.31,-17.45,-1.37,-81.88,81.88,-21.07,21.07,-71.02,-1.36,-25246.5,25246.5,-427.34,427.34,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
2.61,0.29,-19.37,19.37,11.53,11.53,-27.82,-0.89,-172.67,172.67,-5.37,5.37,2.53,0.15,-52.11,52.11,161.72,162.71,2.99,0.4,-56.88,56.88,30.81,30.81,23.79,0.13,-2477.21,2477.21,-78.83,78.83,6.31,0.11,-33.68,33.68,4.59,4.59,-0.09,-0.08,-2.42,2.42,0.19,0.19,-0.29,-0.13,-12.21,12.21,-0.12,0.12,4.06,0.23,-55.13,55.13,5.68,5.68,20.21,0.33,-25146.59,25146.59,-327.43,327.43,-499.38,-0.93,-903.79,903.79,12.59,12.59,0.0
-14.7,-1.21,-33.47,33.47,-2.57,2.57,-33.58,2.25,-224.46,224.46,-57.16,57.16,-22.23,-1.19,-74.85,74.85,139.97,139.97,-17.82,-1.39,-72.45,72.45,15.24,15.24,40.82,0.12,-2305.58,2305.58,92.8,92.8,4.04,0.06,-22.33,22.33,15.94,15.94,-0.45,-0.47,-3.02,3.02,-0.41,0.41,-0.75,-0.51,-13.36,13.36,-1.27,1.27,-16.65,-0.64,-67.63,67.63,-6.82,6.82,-88.75,-0.68,-25186.12,25186.12,-366.96,366.96,-31.17,-1.0,-941.44,941.44,-25.06,25.06,0.0
-1.42,-0.2,-25.11,25.11,5.79,5.79,-67.57,-1.15,-184.95,184.95,-17.65,17.65,-2.48,-0.24,-63.23,63.23,151.59,151.59,-0.48,-0.03,-49.75,49.75,37.94,37.94,755.1,0.84,-229.53,819.5,1637.68,2192.29,0.7,0.01,-23.28,23.28,14.99,14.99,-0.07,-0.18,-3.19,3.19,-0.58,0.58,-0.12,-0.21,-13.6,13.6,-1.52,1.52,-5.57,-0.28,-62.49,62.49,-1.68,1.68,16.75,0.03,-24684.5,24684.5,134.66,134.66,44.29,-0.71,-959.96,959.96,-43.58,43.58,0.0
-1.15,-0.45,-29.52,29.52,1.38,1.38,15.68,-0.86,-178.5,178.5,-11.2,11.2,-2.25,-0.48,-68.82,68.82,146.0,146.0,-1.32,-0.45,-65.79,65.79,21.9,21.9,19.14,0.12,-2494.36,2494.36,-95.98,95.98,8.62,0.17,-36.45,36.45,1.82,1.82,0.0,0.0,-2.65,2.65,-0.04,0.04,-0.12,-0.07,-12.48,12.48,-0.39,0.39,3.83,0.26,-58.66,58.66,2.15,2.15,3.89,0.08,-25172.91,25172.91,-353.75,353.75,5.32,-0.1,-986.92,986.92,-70.54,70.54,0.0
0.84,1.4,-29.49,29.49,1.41,1.41,-18.54,-0.56,-161.68,161.68,5.62,5.62,0.22,0.08,-68.43,68.43,146.39,146.39,0.75,1.12,-65.99,65.99,21.7,21.7,13.68,0.18,-2585.94,2585.94,-187.56,187.56,1.0,0.02,-50.85,50.85,-12.58,12.58,0.11,0.12,-2.51,2.51,0.1,0.1,0.27,0.13,-11.79,11.79,0.3,0.3,2.92,0.12,-50.72,50.72,10.09,10.09,6.17,0.15,-25179.81,25179.81,-360.65,360.65,25.74,-1.58,-931.95,931.95,-15.57,15.57,0.0
5.16,-2.07,-28.26,28.26,2.64,2.64,6.06,-5.56,-171.01,171.01,-3.71,3.71,12.27,-2.51,-63.91,63.91,150.91,150.91,6.15,-2.07,-64.23,64.23,23.46,23.46,4.41,0.06,-2599.87,2599.87,-201.49,201.49,2.57,0.09,-63.56,63.56,-25.29,25.29,0.0,0.0,-2.68,2.68,-0.07,0.07,0.1,0.04,-11.34,11.34,0.74,0.74,9.42,0.26,-31.01,31.01,29.8,29.8,14.57,0.21,-25144.41,25144.41,-325.25,325.25,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
2.09,0.31,-22.06,22.06,8.84,8.84,4.14,0.3,-158.18,158.18,9.12,9.12,2.44,0.3,-60.61,60.61,154.21,154.21,1.2,0.18,-59.47,59.47,28.22,28.22,44.17,0.11,-2223.56,2223.56,174.82,174.82,2.35,0.03,-11.58,11.58,26.69,26.69,0.11,0.11,-2.4,2.4,0.21,0.21,0.13,0.11,-12.72,12.72,-0.63,0.63,2.11,0.09,-52.69,52.69,8.12,8.12,-2.28,-0.03,-25158.72,25158.72,-339.56,339.56,54.17,-3.54,-902.59,902.59,13.79,13.79,0.0
2.26,0.34,-22.03,22.03,8.87,8.87,-24.19,-0.74,-167.48,167.48,-0.18,0.31,2.61,0.3,-59.92,59.92,154.9,154.9,3.21,0.65,-59.25,59.25,28.44,28.44,37.43,0.13,-2360.61,2360.61,37.77,37.77,2.22,0.03,-16.41,16.41,21.86,21.86,-0.25,-0.19,-2.43,2.43,0.18,0.18,-0.38,-0.21,-12.68,12.68,-0.59,0.59,3.21,0.21,-58.68,58.68,2.13,2.13,296.27,0.26,-23801.41,23801.41,1017.75,1017.75,115.95,-3.13,-862.5,862.5,53.88,53.88,0.0
-0.32,-0.07,-26.44,26.44,4.46,4.46,3.16,0.14,-150.73,150.73,16.57,16.57,-0.66,-0.1,-65.45,65.45,149.37,149.37,-0.92,-0.15,-62.26,62.26,25.43,25.43,-23.73,-0.14,-2533.86,2533.86,-135.48,135.48,-7.48,-0.13,-45.98,45.98,-7.71,7.71,0.08,0.1,-2.65,2.65,-0.04,0.04,0.26,0.19,-12.42,12.42,-0.34,0.34,-1.06,-0.04,-52.64,52.64,8.17,8.17,6.56,0.05,-25094.84,25094.84,-275.68,275.68,6.22,-0.5,-947.63,947.63,-31.25,31.25,0.0
0.13,0.02,-22.17,22.17,8.73,8.73,-11.81,1.46,-195.87,195.87,-28.57,28.57,-94.57,-0.72,-33.64,33.64,161.72,171.95,0.92,0.42,-64.3,64.3,23.39,23.39,38.18,0.68,-2582.63,2582.63,-184.25,184.25,18.58,1.59,-67.71,67.71,-29.44,29.44,-0.88,-0.28,-0.7,0.7,1.68,1.68,-2.81,-0.8,-1.95,1.95,6.34,6.34,-15.04,-0.34,-47.86,47.86,12.95,12.95,21.59,0.22,-25110.2,25110.2,-291.04,291.04,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-5.54,-0.46,-24.48,24.48,6.42,6.42,70.06,-5.52,-118.61,118.61,48.69,48.69,-10.43,-0.48,-59.84,59.84,154.98,154.98,-3.89,-0.4,-61.52,61.52,26.17,26.17,16.66,0.12,-2525.67,2525.67,-127.29,127.29,3.3,0.06,-37.89,37.89,0.38,0.38,-0.13,-0.11,-2.43,2.43,0.18,0.18,-0.3,-0.13,-12.13,12.13,-0.04,0.04,-2.37,-0.08,-50.92,50.92,9.89,9.89,0.05,0.0,-25165.59,25165.59,-346.43,346.43,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
23.71,-0.64,-44.23,44.23,-13.33,13.33,-19.62,1.3,-210.74,210.74,-43.44,43.44,34.74,-0.56,-98.52,98.52,116.3,116.3,17.15,-0.63,-77.56,77.56,10.13,10.13,8.51,0.05,-2500.42,2500.42,-102.04,102.04,-6.06,-0.12,-50.89,50.89,-12.62,12.62,-0.05,-0.04,-2.21,2.21,0.4,0.4,0.42,0.19,-11.38,11.38,0.71,0.71,26.87,-1.67,-66.35,66.35,-5.54,5.54,307.76,-3.41,-25010.16,25010.16,-191.0,191.0,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-11.45,-2.58,-37.95,37.95,-7.05,7.05,-126.02,-0.97,-171.41,171.41,-4.11,4.11,-56.69,-2.71,-107.06,107.06,107.76,107.76,-7.45,-2.71,-72.11,72.11,15.58,15.58,-14.25,-0.13,-2584.86,2584.86,-186.48,186.48,-4.41,-0.2,-78.57,78.57,-40.3,40.3,-0.12,-0.07,-2.03,2.03,0.58,0.58,0.0,0.0,-6.46,6.46,5.63,5.63,-6.37,-0.19,-50.22,50.22,10.59,10.59,-32.61,-0.3,-25152.79,25152.79,-333.63,333.63,-295.03,-0.85,-888.2,888.2,28.18,28.18,0.0
1.29,-0.19,-36.26,36.26,-5.36,5.36,32.06,5.66,-138.26,138.26,29.04,29.04,2.06,-0.09,-92.51,92.51,122.31,122.31,1.97,-0.37,-70.75,70.75,16.94,16.94,-62.77,-0.3,-2532.1,2532.1,-133.72,133.72,-14.0,-0.21,-43.5,43.5,-5.23,5.23,0.35,0.28,-1.92,1.92,0.69,0.69,0.84,0.45,-11.34,11.34,0.74,0.74,10.07,0.8,-54.46,54.46,6.35,6.35,44.1,0.82,-25129.69,25129.69,-310.53,310.53,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
-1.82,-0.25,-25.61,25.61,5.29,5.29,25.98,6.89,-146.23,146.23,21.07,21.07,-4.91,-0.37,-63.05,63.05,151.77,151.77,-1.53,-0.35,-64.6,64.6,23.09,23.09,-48.53,-0.3,-2565.31,2565.31,-166.93,166.93,-2.41,-0.04,-32.4,32.4,5.87,5.87,0.24,0.15,-1.63,1.63,0.98,0.98,-0.1,-0.03,-11.14,11.14,0.95,0.95,-3.0,-0.11,-52.75,52.75,8.06,8.06,-6.45,-0.13,-25186.12,25186.12,-366.96,366.96,18.34,11706.0,-923.1,923.1,-6.72,6.72,0.0
0.0,0.0,-110.0,110.21,-58.8,62.28,0.0,0.0,-224.8,224.8,-57.5,57.5,0.0,0.0,-225.87,226.92,-39.47,39.47,0.0,0.0,-568.82,568.82,-336.75,369.12,0.0,0.0,-2660.34,2660.34,-261.96,261.96,0.0,0.0,-80.71,80.71,-42.44,42.44,0.0,0.0,-3.26,3.26,-0.65,0.65,0.0,0.0,-13.71,13.71,-1.62,1.62,0.0,0.0,-147.45,147.64,-65.64,79.81,0.0,0.0,-25591.43,25591.43,-772.27,772.27,0.0,0.0,-941.44,941.44,-25.06,25.06,1.0
1.24,0.66,-27.8,27.8,3.1,3.1,-25.96,-0.78,-168.49,168.49,-1.19,1.19,2.35,0.46,-63.81,63.81,151.01,151.01,1.98,0.75,-62.79,62.79,24.9,24.9,5.71,0.07,-2588.46,2588.46,-190.08,190.08,4.3,0.11,-51.75,51.75,-13.48,13.48,-0.03,-0.04,-2.84,2.84,-0.23,0.23,-0.01,-0.01,-12.44,12.44,-0.36,0.36,4.46,0.3,-57.94,57.94,2.87,2.87,7.21,0.29,-25195.41,25195.41,-376.25,376.25,116.02,-2.03,-882.55,882.55,33.83,33.83,0.0
1.67,-6.96,-29.5,29.5,1.4,1.4,10.16,-8.13,-167.07,167.07,0.23,0.31,2.9,-7.84,-68.76,68.76,146.06,146.06,5.23,-7.92,-62.84,62.84,24.85,24.85,10.59,0.04,-2379.67,2379.67,18.71,18.71,-8.49,-0.14,-43.08,43.08,-4.81,4.81,-0.05,-0.14,-3.21,3.21,-0.6,0.6,-0.01,-0.02,-13.52,13.52,-1.43,1.43,2.05,0.24,-66.41,66.41,-5.6,5.6,6.34,0.25,-25195.67,25195.67,-376.51,376.51,0.0,0.0,-941.44,941.44,-25.06,25.06,0.0
