회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,[제조]매출액증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]유동비율(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결)
라온시큐어(주),42510,2016/12,2001/01/03,,5,  출판업,34.15,147.37,10.22,14.77,50.96,1150.0,74.7,276.47,1.02,1.45
라온시큐어(주),42510,2017/12,2001/01/03,,5,  출판업,27.18,96.8,16.17,23.82,54.74,1676.55,78.53,389.34,1.15,1.5
라온시큐어(주),42510,2018/12,2001/01/03,,5,  출판업,15.86,10.83,15.38,21.09,44.44,1211.64,73.99,314.37,1.03,1.36
라온시큐어(주),42510,2019/12,2001/01/03,,5,  출판업,23.7,-43.84,8.32,10.15,27.41,395.22,44.71,327.05,0.78,1.41
라온시큐어(주),42510,2020/12,2001/01/03,,5,  출판업,22.03,0.0,-23.58,-38.05,13.04,191.47,67.16,239.16,0.73,1.3
라온피플(주),300120,2018/12,2019/10/18,,5,  출판업,,,,,,,,,,
라온피플(주),300120,2019/12,2019/10/18,,5,  출판업,,,,,,,,,,
라온피플(주),300120,2020/12,2019/10/18,,5,  출판업,0.0,0.0,-26.78,-7.02,8.97,1658.17,91.32,1285.16,0.24,0.26
램테크놀러지(주),171010,2011/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,36.67,-64.94,1.2,4.01,22.89,42.63,26.52,50.17,0.93,3.34
램테크놀러지(주),171010,2012/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,37.71,619.8,6.29,20.16,28.34,57.95,38.08,73.63,1.06,3.21
램테크놀러지(주),171010,2013/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,1.5,-21.48,4.86,9.89,25.34,47.14,48.85,78.45,0.89,2.03
램테크놀러지(주),171010,2014/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-44.51,0.0,-15.26,-15.39,12.6,19.79,37.83,54.18,0.43,1.01
램테크놀러지(주),171010,2015/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,10.88,0.0,-7.78,-9.77,14.92,21.45,35.63,49.51,0.46,1.26
램테크놀러지(주),171010,2016/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-5.96,0.0,-13.08,-17.45,11.42,15.07,34.5,39.49,0.47,1.33
램테크놀러지(주),171010,2017/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-1.75,0.0,3.79,5.33,15.86,22.04,36.48,46.65,0.5,1.41
램테크놀러지(주),171010,2018/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,33.53,62.05,4.6,8.2,17.64,25.79,39.3,50.58,0.68,1.78
램테크놀러지(주),171010,2019/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,33.09,111.71,7.31,11.64,19.19,40.34,53.12,165.26,0.75,1.59
램테크놀러지(주),171010,2020/12,2013/11/18,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-1.5,-21.45,5.83,6.68,18.5,31.84,60.54,148.1,0.65,1.15
럭슬(주),33600,2011/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,15.42,0.0,-0.44,-0.75,13.67,20.71,46.87,58.52,0.8,1.69
럭슬(주),33600,2012/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,-16.63,0.0,-5.93,-9.58,9.92,14.47,45.66,51.32,0.75,1.62
럭슬(주),33600,2013/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,-22.58,0.0,-11.89,-18.05,11.32,16.72,39.05,56.47,0.65,1.52
럭슬(주),33600,2014/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,29.76,0.0,-3.11,-7.0,15.6,24.28,41.18,48.53,0.87,2.17
럭슬(주),33600,2015/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,,,,,,,,,,
럭슬(주),33600,2016/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,,,,,,,,,,
럭슬(주),33600,2017/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,,,,,,,,,,
럭슬(주),33600,2018/12,2000/11/21,2021/08/11,4,  자동차 및 트레일러 제조업,,,,,,,,,,
레이젠(주),47440,2011/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-29.51,0.0,-0.46,-1.14,15.71,36.08,50.77,137.26,1.31,2.49
레이젠(주),47440,2012/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-23.46,0.0,-2.38,-4.69,16.19,34.85,52.48,107.01,1.02,1.97
레이젠(주),47440,2013/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.73,0.0,-3.0,-4.89,18.13,34.72,50.2,91.6,0.91,1.77
레이젠(주),47440,2014/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",31.44,0.0,1.17,2.76,25.07,56.06,45.03,93.87,1.07,2.26
레이젠(주),47440,2015/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.34,0.0,-1.73,-2.54,25.23,53.47,50.51,94.54,1.0,2.1
레이젠(주),47440,2016/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-25.35,0.0,-17.74,-35.77,12.08,25.05,47.56,92.51,0.94,1.9
레이젠(주),47440,2017/12,2001/11/20,2018/10/11,4,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-19.58,0.0,-34.49,-88.07,-10.65,-21.26,33.55,63.79,1.06,2.55
로스웰인터내셔널유한회사,900260,2015/12,2016/06/30,,5,  전문 서비스업,,,,,,,,,,
로스웰인터내셔널유한회사,900260,2016/12,2016/06/30,,5,  전문 서비스업,0.0,0.0,19.36,16.66,20.6,404.47,81.78,509.58,0.7,0.86
로스웰인터내셔널유한회사,900260,2017/12,2016/06/30,,5,  전문 서비스업,19.88,-3.65,15.56,15.57,17.44,195.54,71.09,315.49,0.76,1.0
로스웰인터내셔널유한회사,900260,2018/12,2016/06/30,,5,  전문 서비스업,-29.87,-57.75,9.37,6.23,10.33,124.34,75.83,369.88,0.49,0.66
로스웰인터내셔널유한회사,900260,2019/12,2016/06/30,,5,  전문 서비스업,-27.91,-78.16,2.84,1.19,4.6,73.54,77.54,374.23,0.32,0.42
로스웰인터내셔널유한회사,900260,2020/12,2016/06/30,,5,  전문 서비스업,-40.75,0.0,-130.8,-34.55,-20.35,-149.79,59.52,294.09,0.18,0.26
로체시스템즈(주),71280,2011/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2012/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2013/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2014/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2015/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2016/12,2003/11/14,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
로체시스템즈(주),71280,2017/12,2003/11/14,,5,  기타 기계 및 장비 제조업,0.0,0.0,0.98,4.93,28.8,96.89,79.06,355.24,3.96,5.01
로체시스템즈(주),71280,2018/12,2003/11/14,,5,  기타 기계 및 장비 제조업,-78.04,-140.96,-1.84,-2.06,13.7,51.55,68.32,400.39,0.82,1.12
로체시스템즈(주),71280,2019/12,2003/11/14,,5,  기타 기계 및 장비 제조업,7.81,0.0,1.5,1.84,16.7,32.93,54.46,206.21,0.74,1.23
로체시스템즈(주),71280,2020/12,2003/11/14,,5,  기타 기계 및 장비 제조업,125.88,600.17,4.65,12.08,27.23,65.17,61.94,126.49,1.51,2.6
리노공업(주),58470,2011/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2012/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2013/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2014/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2015/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2016/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2017/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2018/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2019/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
리노공업(주),58470,2020/12,2001/12/18,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,,,,,,,,,
마이크로로봇(주),182690,2011/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2012/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2013/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2014/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2015/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2016/12,2014/10/30,,6,  도매 및 상품 중개업,,,,,,,,,,
마이크로로봇(주),182690,2017/12,2014/10/30,,6,  도매 및 상품 중개업,0.0,0.0,-77.99,-60.4,-5.6,-14.61,68.16,172.87,0.53,0.77
마이크로로봇(주),182690,2018/12,2014/10/30,,6,  도매 및 상품 중개업,8.77,0.0,-73.86,-81.68,-8.44,-13.06,27.41,51.19,0.5,1.11
마이크로로봇(주),182690,2019/12,2014/10/30,,6,  도매 및 상품 중개업,40.92,0.0,-40.66,-58.9,22.12,49.98,44.08,117.34,0.53,1.45
마이크로로봇(주),182690,2020/12,2014/10/30,,6,  도매 및 상품 중개업,41.81,0.0,-18.06,-16.47,13.36,81.99,47.96,62.77,0.43,0.91
매일유업(주),267980,2017/12,2017/06/05,,5,  식료품 제조업,,,,,,,,,,
매일유업(주),267980,2018/12,2017/06/05,,5,  식료품 제조업,0.0,0.0,4.49,16.81,39.59,112.75,56.35,189.15,2.11,3.75
매일유업(주),267980,2019/12,2017/06/05,,5,  식료품 제조업,7.13,10.28,4.62,17.14,39.21,120.36,59.78,182.57,2.16,3.71
매일유업(주),267980,2020/12,2017/06/05,,5,  식료품 제조업,5.01,-10.39,3.94,13.67,35.73,112.87,59.09,207.13,2.06,3.47
매일홀딩스(주),5990,2011/12,1999/05/14,,5,  식료품 제조업,2.38,-77.51,0.48,1.78,25.08,69.2,45.74,118.87,1.66,3.49
매일홀딩스(주),5990,2012/12,1999/05/14,,5,  식료품 제조업,9.88,326.79,1.91,7.27,27.62,81.59,48.76,134.31,1.73,3.66
매일홀딩스(주),5990,2013/12,1999/05/14,,5,  식료품 제조업,27.24,2.42,1.68,6.82,28.27,97.56,51.0,156.13,2.02,4.04
매일홀딩스(주),5990,2014/12,1999/05/14,,5,  식료품 제조업,6.13,11.46,1.65,7.13,26.95,99.69,50.02,171.09,1.93,3.83
매일홀딩스(주),5990,2015/12,1999/05/14,,5,  식료품 제조업,6.51,10.88,1.69,7.54,27.94,103.56,48.48,197.88,1.92,3.89
매일홀딩스(주),5990,2016/12,1999/05/14,,5,  식료품 제조업,6.0,49.73,2.06,10.51,29.1,109.66,49.05,180.25,1.9,3.89
매일홀딩스(주),5990,2017/12,1999/05/14,,5,  식료품 제조업,0.21,-98.5,1.2,0.18,28.93,106.84,53.03,153.02,1.85,3.62
매일홀딩스(주),5990,2018/12,1999/05/14,,5,  식료품 제조업,-9.0,4114.52,4.23,9.68,34.43,97.14,60.79,169.54,1.72,3.02
매일홀딩스(주),5990,2019/12,1999/05/14,,5,  식료품 제조업,6.71,-11.15,4.23,8.01,33.92,109.13,60.0,167.31,1.76,2.92
매일홀딩스(주),5990,2020/12,1999/05/14,,5,  식료품 제조업,4.46,-91.28,2.48,0.68,30.64,97.44,57.93,173.65,1.68,2.86
메가스터디(주),72870,2011/12,2004/12/21,,5,  출판업,21.17,12.46,20.72,22.19,31.73,157.62,77.76,265.13,0.84,1.09
메가스터디(주),72870,2012/12,2004/12/21,,5,  출판업,-4.56,-26.62,16.13,14.44,26.7,111.63,79.56,255.73,0.72,0.92
메가스터디(주),72870,2013/12,2004/12/21,,5,  출판업,-3.38,-24.1,13.01,10.36,22.87,100.6,80.69,236.28,0.67,0.83
메가스터디(주),72870,2014/12,2004/12/21,,5,  출판업,2.42,1.09,12.35,9.89,19.99,102.27,73.58,356.43,0.61,0.8
메가스터디(주),72870,2015/12,2004/12/21,,5,  출판업,-23.16,193.52,48.34,34.59,20.18,282.9,81.19,374.05,0.54,0.7
메가스터디(주),72870,2016/12,2004/12/21,,5,  출판업,-39.76,-101.03,-1.11,-0.47,10.43,139.22,78.21,250.84,0.42,0.53
메가스터디(주),72870,2017/12,2004/12/21,,5,  출판업,-12.07,0.0,-2.67,-0.68,13.21,198.85,80.42,263.11,0.38,0.48
메가스터디(주),72870,2018/12,2004/12/21,,5,  출판업,1.87,0.0,17.69,9.12,17.86,189.98,79.53,289.04,0.38,0.48
메가스터디(주),72870,2019/12,2004/12/21,,5,  출판업,4.19,-44.18,8.14,4.83,15.77,222.06,78.41,227.94,0.38,0.48
메가스터디(주),72870,2020/12,2004/12/21,,5,  출판업,-5.16,67.04,16.85,7.71,19.25,538.19,78.24,289.38,0.34,0.43
메가스터디교육(주),215200,2015/12,2015/05/04,,5,  교육 서비스업,,,,,,,,,,
메가스터디교육(주),215200,2016/12,2015/05/04,,5,  교육 서비스업,0.0,0.0,1.73,1.84,25.96,48.52,74.08,48.32,0.75,1.02
메가스터디교육(주),215200,2017/12,2015/05/04,,5,  교육 서비스업,44.48,206.22,4.3,5.52,33.48,76.25,62.51,59.36,0.98,1.44
메가스터디교육(주),215200,2018/12,2015/05/04,,5,  교육 서비스업,41.52,322.89,11.99,20.86,41.55,99.34,58.81,62.83,1.1,1.81
메가스터디교육(주),215200,2019/12,2015/05/04,,5,  교육 서비스업,22.56,15.11,11.07,20.45,41.92,104.27,57.89,61.43,1.09,1.87
메가스터디교육(주),215200,2020/12,2015/05/04,,5,  교육 서비스업,8.54,-54.31,4.42,8.38,30.28,95.22,49.99,56.25,0.96,1.8
메가엠디(주),133750,2011/12,2015/12/18,,5,  교육 서비스업,66.63,137.06,13.49,36.46,42.1,416.86,54.74,68.48,1.45,2.69
메가엠디(주),133750,2012/12,2015/12/18,,5,  교육 서비스업,36.89,66.58,16.38,40.87,45.64,548.38,59.79,79.48,1.43,2.48
메가엠디(주),133750,2013/12,2015/12/18,,5,  교육 서비스업,26.28,8.64,12.91,29.49,50.36,586.78,67.4,100.82,1.31,2.04
메가엠디(주),133750,2014/12,2015/12/18,,5,  교육 서비스업,4.93,-48.65,6.42,11.77,46.15,481.31,67.18,95.15,1.12,1.66
메가엠디(주),133750,2015/12,2015/12/18,,5,  교육 서비스업,3.26,96.97,12.39,17.33,27.19,207.06,68.45,163.1,0.89,1.3
메가엠디(주),133750,2016/12,2015/12/18,,5,  교육 서비스업,-1.79,-78.57,1.78,3.03,20.61,152.24,68.19,107.19,0.72,1.06
메가엠디(주),133750,2017/12,2015/12/18,,5,  교육 서비스업,5.27,-250.06,-4.7,-4.65,20.45,169.19,61.92,94.99,0.75,1.16
메가엠디(주),133750,2018/12,2015/12/18,,5,  교육 서비스업,8.85,0.0,1.5,1.91,22.25,213.8,56.82,88.68,0.78,1.32
메가엠디(주),133750,2019/12,2015/12/18,,5,  교육 서비스업,6.7,-62.76,1.0,0.72,30.55,783.2,52.92,80.22,0.77,1.4
메가엠디(주),133750,2020/12,2015/12/18,,5,  교육 서비스업,2.57,1085.14,5.93,8.21,32.89,940.3,54.68,109.73,0.74,1.38
메디앙스(주),14100,2011/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
메디앙스(주),14100,2012/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,,,,,,,,,,
메디앙스(주),14100,2013/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,0.0,0.0,-2.45,-12.04,10.69,67.85,36.58,125.13,1.79,4.91
메디앙스(주),14100,2014/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-5.82,0.0,3.66,15.57,22.68,150.17,41.89,139.74,1.67,4.26
메디앙스(주),14100,2015/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-5.9,5.14,4.09,14.09,22.34,89.98,46.26,126.73,1.52,3.45
메디앙스(주),14100,2016/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-0.57,-51.83,1.98,6.4,19.11,85.99,42.63,120.8,1.44,3.23
메디앙스(주),14100,2017/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-11.2,122.37,4.96,13.48,21.37,95.49,47.6,131.51,1.23,2.72
메디앙스(주),14100,2018/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-10.7,-46.86,2.95,6.55,14.26,149.38,41.75,133.05,0.99,2.22
메디앙스(주),14100,2019/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-9.73,916.75,33.23,48.8,41.83,133.1,59.18,173.76,0.75,1.47
메디앙스(주),14100,2020/12,1995/01/03,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-26.03,-87.53,5.6,4.75,11.69,42.54,63.53,191.25,0.52,0.85
메디포스트(주),78160,2011/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,35.64,160.8,14.01,5.17,8.86,121.18,87.29,850.66,0.35,0.41
메디포스트(주),78160,2012/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,14.72,-61.47,4.55,1.47,5.23,44.95,85.29,602.44,0.3,0.35
메디포스트(주),78160,2013/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,1.8,-41.3,2.72,0.86,5.83,50.84,80.55,468.47,0.29,0.35
메디포스트(주),78160,2014/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,-0.24,0.0,-4.37,-1.59,3.95,15.44,63.1,555.42,0.25,0.35
메디포스트(주),78160,2015/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,-9.26,0.0,7.18,2.11,5.82,23.19,80.07,231.19,0.2,0.28
메디포스트(주),78160,2016/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,-23.73,-293.14,-18.73,-3.7,0.78,3.17,79.94,1187.59,0.16,0.2
메디포스트(주),78160,2017/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,47.45,0.0,-4.37,-1.52,4.95,16.16,71.09,809.97,0.27,0.35
메디포스트(주),78160,2018/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,5.05,0.0,-4.52,-1.78,4.62,11.57,72.15,267.83,0.28,0.39
메디포스트(주),78160,2019/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,3.22,0.0,-30.83,-11.85,6.5,19.22,52.39,233.65,0.24,0.38
메디포스트(주),78160,2020/12,2005/07/29,,5,  의료용 물질 및 의약품 제조업,6.14,0.0,-3.9,-1.66,12.42,34.08,53.19,138.73,0.22,0.42
명성티엔에스(주),257370,2016/12,2018/09/13,,6,  기타 기계 및 장비 제조업,,,,,,,,,,
명성티엔에스(주),257370,2017/12,2018/09/13,,6,  기타 기계 및 장비 제조업,0.0,0.0,9.08,42.0,57.26,131.84,30.95,131.47,1.43,4.63
명성티엔에스(주),257370,2018/12,2018/09/13,,6,  기타 기계 및 장비 제조업,-38.54,-70.32,4.38,6.73,12.46,35.34,57.51,233.46,0.72,1.54
명성티엔에스(주),257370,2019/12,2018/09/13,,6,  기타 기계 및 장비 제조업,-11.79,-71.01,1.44,1.33,9.94,28.82,57.73,148.42,0.53,0.92
명성티엔에스(주),257370,2020/12,2018/09/13,,6,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2011/12,2022/10/07,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2012/12,2022/10/07,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2013/12,2022/10/07,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2014/12,2022/10/07,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2015/12,2022/10/07,,5,  기타 기계 및 장비 제조업,,,,,,,,,,
모델솔루션(주),417970,2016/12,2022/10/07,,5,  기타 기계 및 장비 제조업,0.0,0.0,8.9,32.08,81.54,142.55,40.18,168.9,1.45,3.61
모델솔루션(주),417970,2017/12,2022/10/07,,5,  기타 기계 및 장비 제조업,1.27,-61.28,3.4,13.4,84.3,136.42,36.88,125.86,1.52,3.94
모델솔루션(주),417970,2018/12,2022/10/07,,5,  기타 기계 및 장비 제조업,10.39,266.79,11.3,43.61,84.26,182.01,44.18,207.12,1.58,3.86
모델솔루션(주),417970,2019/12,2022/10/07,,5,  기타 기계 및 장비 제조업,9.24,-5.75,9.75,31.49,82.91,199.78,50.03,111.22,1.52,3.23
모델솔루션(주),417970,2020/12,2022/10/07,,5,  기타 기계 및 장비 제조업,-9.34,-27.97,7.75,20.17,76.3,196.72,52.52,124.69,1.34,2.6
모바일어플라이언스(주),87260,2011/12,2017/02/24,,5,  출판업,,,,,,,,,,
모바일어플라이언스(주),87260,2012/12,2017/02/24,,5,  출판업,,,,,,,,,,
모바일어플라이언스(주),87260,2013/12,2017/02/24,,5,  출판업,,,,,,,,,,
모바일어플라이언스(주),87260,2014/12,2017/02/24,,5,  출판업,,,,,,,,,,
모바일어플라이언스(주),87260,2015/12,2017/02/24,,5,  출판업,,,,,,,,,,
모바일어플라이언스(주),87260,2016/12,2017/02/24,,5,  출판업,0.0,0.0,7.64,23.39,25.95,170.08,55.75,180.71,1.71,3.06
모바일어플라이언스(주),87260,2017/12,2017/02/24,,5,  출판업,-12.25,-68.04,2.78,6.5,11.35,101.87,49.01,358.84,1.21,2.34
모바일어플라이언스(주),87260,2018/12,2017/02/24,,5,  출판업,12.8,34.34,3.31,7.06,13.83,138.93,55.12,171.83,1.11,2.13
모바일어플라이언스(주),87260,2019/12,2017/02/24,,5,  출판업,-27.24,-231.2,-5.97,-8.98,5.57,53.19,55.99,152.76,0.83,1.5
모바일어플라이언스(주),87260,2020/12,2017/02/24,,5,  출판업,-7.04,0.0,6.1,7.31,8.64,134.45,54.6,691.63,0.66,1.2
모트렉스(주),118990,2011/12,2017/08/04,,5,  자동차 및 트레일러 제조업,,,,,,,,,,
모트렉스(주),118990,2012/12,2017/08/04,,5,  자동차 및 트레일러 제조업,,,,,,,,,,
모트렉스(주),118990,2013/12,2017/08/04,,5,  자동차 및 트레일러 제조업,0.0,0.0,14.87,123.21,46.5,401.38,52.11,165.52,4.32,8.28
모트렉스(주),118990,2014/12,2017/08/04,,5,  자동차 및 트레일러 제조업,4.82,-7.31,13.13,45.77,41.33,239.62,57.66,183.32,1.93,3.48
모트렉스(주),118990,2015/12,2017/08/04,,5,  자동차 및 트레일러 제조업,13.29,0.0,-2.5,-9.47,8.28,51.15,41.25,120.94,1.72,3.53
모트렉스(주),118990,2016/12,2017/08/04,,5,  자동차 및 트레일러 제조업,42.53,0.0,8.73,38.71,29.05,218.54,45.67,139.1,1.95,4.45
모트렉스(주),118990,2017/12,2017/08/04,,5,  자동차 및 트레일러 제조업,8.35,-2.01,7.89,20.09,26.31,287.43,67.88,245.43,1.51,2.56
모트렉스(주),118990,2018/12,2017/08/04,,5,  자동차 및 트레일러 제조업,-16.48,0.0,-1.11,-1.45,5.0,24.24,29.02,158.43,0.67,1.62
모트렉스(주),118990,2019/12,2017/08/04,,5,  자동차 및 트레일러 제조업,47.35,0.0,-12.26,-33.13,6.67,29.32,19.64,116.66,0.71,2.93
모트렉스(주),118990,2020/12,2017/08/04,,5,  자동차 및 트레일러 제조업,12.8,0.0,-5.07,-17.48,9.16,40.88,25.68,145.9,0.81,3.6
무림에스피(주),1810,2011/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",,,,,,,,,,
무림에스피(주),1810,2012/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",0.0,0.0,4.06,3.73,11.09,48.32,61.05,238.51,0.56,0.92
무림에스피(주),1810,2013/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",48.63,58.22,4.26,5.72,14.38,63.64,62.83,182.39,0.82,1.32
무림에스피(주),1810,2014/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-4.31,0.0,-0.54,-0.68,9.99,38.18,61.64,185.79,0.74,1.19
무림에스피(주),1810,2015/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-1.31,0.0,0.87,0.93,10.72,41.39,61.46,143.95,0.71,1.16
무림에스피(주),1810,2016/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-2.04,54.34,1.25,1.42,11.74,43.13,64.89,149.3,0.71,1.13
무림에스피(주),1810,2017/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-1.95,304.43,5.21,5.55,14.12,61.71,63.84,144.03,0.69,1.07
무림에스피(주),1810,2018/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",1.18,7.02,5.53,5.63,13.52,63.7,63.83,157.48,0.66,1.03
무림에스피(주),1810,2019/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-32.88,-87.88,1.02,0.66,7.42,33.89,68.65,182.15,0.44,0.67
무림에스피(주),1810,2020/12,2000/01/04,,5,"  펄프, 종이 및 종이제품 제조업",-9.06,29.89,1.43,0.86,8.36,37.16,69.5,230.13,0.42,0.61
미디어젠(주),279600,2015/12,2019/11/05,,5,  출판업,,,,,,,,,,
미디어젠(주),279600,2016/12,2019/11/05,,5,  출판업,,,,,,,,,,
미디어젠(주),279600,2017/12,2019/11/05,,5,  출판업,,,,,,,,,,
미디어젠(주),279600,2018/12,2019/11/05,,5,  출판업,0.0,0.0,-3.98,-6.1,43.97,166.35,57.5,396.52,0.88,1.53
미디어젠(주),279600,2019/12,2019/11/05,,5,  출판업,3.33,0.0,-3.98,-4.11,25.19,162.72,59.25,437.96,0.61,1.03
미디어젠(주),279600,2020/12,2019/11/05,,5,  출판업,,,,,,,,,,
미래나노텍(주),95500,2011/12,2007/10/01,,5,  고무 및 플라스틱제품 제조업,-2.63,-63.06,2.6,4.95,18.47,71.23,63.38,189.9,1.0,1.62
미래나노텍(주),95500,2012/12,2007/10/01,,5,  고무 및 플라스틱제품 제조업,21.66,223.29,7.61,14.81,22.72,95.64,58.18,149.73,1.09,1.8
