,회계년도,총자본순이익률_차이,총자본순이익률_비율,총자본순이익률_상위10개_차이,총자본순이익률_상위10개_변동성,총자본순이익률_산업평균_차이,총자본순이익률_산업평균_변동성,매출액증가율_차이,매출액증가율_비율,매출액증가율_상위10개_차이,매출액증가율_상위10개_변동성,매출액증가율_산업평균_차이,매출액증가율_산업평균_변동성,자기자본순이익률_차이,자기자본순이익률_비율,자기자본순이익률_상위10개_차이,자기자본순이익률_상위10개_변동성,자기자본순이익률_산업평균_차이,자기자본순이익률_산업평균_변동성,매출액순이익률_차이,매출액순이익률_비율,매출액순이익률_상위10개_차이,매출액순이익률_상위10개_변동성,매출액순이익률_산업평균_차이,매출액순이익률_산업평균_변동성,유동비율_차이,유동비율_비율,유동비율_상위10개_차이,유동비율_상위10개_변동성,유동비율_산업평균_차이,유동비율_산업평균_변동성,자기자본구성비율_차이,자기자본구성비율_비율,자기자본구성비율_상위10개_차이,자기자본구성비율_상위10개_변동성,자기자본구성비율_산업평균_차이,자기자본구성비율_산업평균_변동성,총자본회전률_차이,총자본회전률_비율,총자본회전률_상위10개_차이,총자본회전률_상위10개_변동성,총자본회전률_산업평균_차이,총자본회전률_산업평균_변동성,자기자본회전률_차이,자기자본회전률_비율,자기자본회전률_상위10개_차이,자기자본회전률_상위10개_변동성,자기자본회전률_산업평균_차이,자기자본회전률_산업평균_변동성,총자본투자효율_차이,총자본투자효율_비율,총자본투자효율_상위10개_차이,총자본투자효율_상위10개_변동성,총자본투자효율_산업평균_차이,총자본투자효율_산업평균_변동성,설비투자효율_차이,설비투자효율_비율,설비투자효율_상위10개_차이,설비투자효율_상위10개_변동성,설비투자효율_산업평균_차이,설비투자효율_산업평균_변동성,순이익증가율_차이,순이익증가율_비율,순이익증가율_상위10개_차이,순이익증가율_상위10개_변동성,순이익증가율_산업평균_차이,순이익증가율_산업평균_변동성,label
5152,2013-12-01,2.85,0.7,-15.13,15.13,7.56,7.56,-2.34,1.41,-853.34,853.34,-20.88,20.88,3.16,0.69,-42.5,42.5,11.27,11.27,6.93,0.91,-96.7,96.7,24.05,24.05,-59.81,-0.08,-1846.23,1846.23,434.44,434.44,0.0,0.0,-5.64,5.64,32.88,32.88,-0.06,-0.11,-3.02,3.02,-0.46,0.46,-0.07,-0.12,-13.68,13.68,-1.5,1.5,3.24,0.17,-54.49,54.49,5.17,5.17,13.57,0.18,-9526.63,9526.63,-150.85,150.85,137.46,-2.56,-3821.65,3821.65,20.1,20.1,0.0
5153,2014-12-01,-1.17,-0.17,-26.8,26.8,6.68,6.68,-1.53,0.38,-254.76,254.76,-11.82,11.82,-1.29,-0.17,-53.19,53.19,12.36,12.36,-1.36,-0.09,-104.0,104.0,31.99,31.99,-14.81,-0.02,-210354.02,210354.02,-2135.85,2135.85,-0.36,-0.0,-5.95,5.95,31.19,31.19,-0.04,-0.08,-2.58,2.58,-0.45,0.45,-0.04,-0.08,-10.77,10.77,-1.38,1.38,-0.68,-0.03,-64.59,64.59,4.98,4.98,-11.58,-0.13,-11257.78,11257.78,-111.62,111.62,-98.22,-1.17,-646132.17,646132.17,-7945.75,7945.75,0.0
5154,2015-12-01,-3.31,-0.57,-47.81,47.81,2.35,2.35,10.81,-1.95,-485.88,485.88,-5.45,5.45,-3.74,-0.58,-79.43,79.43,5.97,5.97,-7.72,-0.59,-147.7,147.7,13.92,13.92,361.07,0.52,-3143.39,3143.39,746.98,746.98,4.0,0.04,-2.99,2.99,33.89,33.89,0.01,0.02,-2.51,2.51,-0.42,0.42,0.0,0.0,-9.9,9.9,-1.29,1.29,-1.48,-0.07,-62.41,62.41,3.23,3.23,-1.85,-0.02,-225346.75,225346.75,-2674.94,2674.94,-42.14,2.93,-3163.45,3163.45,-112.34,112.34,0.0
5155,2016-12-01,0.09,0.04,-40.09,40.09,3.3,3.3,-18.91,-3.58,-445.65,445.65,-26.54,26.54,0.02,0.01,-73.79,73.79,6.2,6.2,1.01,0.19,-87.76,87.76,18.35,18.35,288.93,0.27,-2853.33,2853.33,1028.45,1028.45,1.39,0.01,-1.49,1.49,35.18,35.18,-0.05,-0.11,-2.4,2.4,-0.45,0.45,-0.07,-0.14,-7.9,7.9,-1.28,1.28,0.38,0.02,-76.44,76.44,4.61,4.61,0.81,0.01,-11634.99,11634.99,242.67,242.67,58.95,-1.04,-3809.25,3809.25,-56.03,56.03,0.0
5156,2017-12-01,-1.19,-0.47,-75.66,75.66,2.07,2.07,16.39,-1.2,-812.24,812.24,-17.08,17.08,-1.27,-0.47,-96.48,96.48,5.35,5.35,-3.12,-0.48,-554.13,554.13,11.42,11.42,14.01,0.01,-2020.75,2020.75,1056.58,1056.58,0.48,0.01,-1.2,1.44,35.46,35.46,0.01,0.02,-2.81,2.81,-0.43,0.43,0.01,0.02,-8.4,8.4,-1.27,1.27,-1.67,-0.08,-101.48,101.48,2.81,2.81,0.24,0.0,-189823.97,189823.97,-2003.21,2003.21,-49.46,-20.35,-1524.58,1524.58,-80.31,80.31,0.0
5157,2018-12-01,-2.01,-1.48,-36.65,36.65,0.03,0.14,-19.57,-7.09,-479.77,479.77,-27.77,27.77,-2.11,-1.48,-59.33,59.33,4.93,4.93,-5.2,-1.57,-123.97,123.97,9.07,9.07,-296.99,-0.22,-5275.71,5275.71,732.19,732.19,-0.22,-0.0,-1.64,1.64,35.58,35.58,-0.06,-0.15,-2.64,2.64,-0.47,0.47,-0.07,-0.16,-10.02,10.02,-1.29,1.29,-2.48,-0.13,-75.24,75.24,0.31,0.31,-7.67,-0.1,-54979.7,54979.7,-586.13,586.13,47.03,-1.0,-2377.79,2377.79,-40.73,40.73,0.0
5158,2019-12-01,2.61,-4.02,-43.14,43.14,3.5,3.5,37.29,-2.22,-742.84,742.84,6.08,6.08,2.76,-4.06,-68.57,68.57,10.5,10.5,6.75,-3.59,-124.24,124.24,27.87,27.87,-229.15,-0.22,-15168.75,15168.75,424.35,424.35,-2.1,-0.02,-4.19,4.19,34.42,34.42,0.05,0.14,-2.87,2.87,-0.39,0.39,0.07,0.19,-10.18,10.18,-1.19,1.19,2.04,0.12,-93.35,93.35,3.51,3.51,15.05,0.21,-10720.06,10720.06,76.6,76.6,0.0,0.0,-3848.1,3848.1,-51.1,51.1,0.0
5159,2020-12-01,-1.76,-0.9,-53.64,53.64,2.28,2.28,-19.05,-0.93,-16353.59,16353.59,-137.27,137.27,-1.83,-0.88,-98.14,98.14,7.5,7.5,-4.28,-0.88,-227.72,227.72,71.09,71.09,-541.47,-0.65,-3481.48,3481.48,-12.62,12.62,-19.88,-0.21,-23.61,23.61,13.45,13.45,-0.05,-0.13,-2.91,2.91,-0.39,0.39,-0.01,-0.02,-26.4,26.4,-1.22,1.22,-5.61,-0.3,-80.79,80.79,-1.18,1.18,-12.29,-0.14,-121008.75,121008.75,64479.18,64479.18,-87.7,-2001.35,-27507.32,27507.32,-341.88,341.88,0.0
5160,2012-12-01,-2.77,-0.2,-19.96,19.96,10.94,10.94,12.0,-4.48,-166.66,166.66,0.64,0.64,-4.71,-0.26,-58.21,58.21,156.61,156.61,-1.95,-0.19,-58.94,58.94,28.75,28.75,-113.74,-0.39,-2495.78,2495.78,-97.4,97.4,-11.28,-0.14,-25.69,25.69,12.58,12.58,-0.03,-0.02,-2.23,2.23,0.38,0.38,0.02,0.01,-12.34,12.34,-0.26,0.26,-4.36,-0.26,-64.77,64.77,-3.96,3.96,-363.2,-0.59,-24977.08,24977.08,-157.92,157.92,-253.92,-1.1,-964.99,964.99,-48.61,48.61,0.0
5161,2013-12-01,-2.59,-0.24,-13.69,13.69,9.0,9.0,1.55,0.17,-838.47,838.47,-6.01,6.01,-0.19,-0.01,-37.32,37.32,16.45,16.45,-1.17,-0.14,-103.91,103.91,16.84,16.84,-19.57,-0.11,-2390.98,2390.98,-110.31,110.31,-14.83,-0.21,-40.4,40.4,-1.88,1.88,-0.14,-0.11,-2.35,2.35,0.21,0.21,0.14,0.08,-12.35,12.35,-0.17,0.17,36.37,2.93,-28.49,28.49,31.17,31.17,296.84,1.18,-9069.51,9069.51,306.27,306.27,23.87,-1.01,-3905.17,3905.17,-63.42,63.42,0.0
5162,2014-12-01,-1.37,-0.16,-25.56,25.56,7.92,7.92,-6.72,-0.62,-245.08,245.08,-2.14,2.14,-6.31,-0.49,-53.03,53.03,12.52,12.52,-0.78,-0.11,-110.64,110.64,25.36,25.36,-94.52,-0.58,-210975.28,210976.12,-2758.31,2760.31,-6.68,-0.12,-47.03,47.03,-9.89,9.89,-0.08,-0.07,-1.95,1.95,0.18,0.18,0.21,0.11,-9.19,9.19,0.2,0.2,-29.25,-0.6,-67.16,67.16,2.41,2.41,-390.58,-0.71,-11179.66,11179.66,-33.5,33.5,-52.11,-162.84,-646159.53,646159.59,-7973.11,7975.0,0.0
5163,2015-12-01,-6.18,-0.88,-49.44,49.44,0.72,0.72,-0.28,-0.07,-487.29,487.29,-6.86,6.86,-9.02,-1.37,-84.55,84.55,0.85,0.85,-5.77,-0.88,-152.38,152.38,9.24,9.24,10.57,0.16,-4118.35,4118.35,-227.98,227.98,-4.14,-0.09,-52.21,52.21,-15.33,15.33,0.03,0.03,-1.86,1.86,0.23,0.23,0.3,0.14,-8.02,8.02,0.59,0.59,27.62,1.41,-35.88,35.88,29.76,29.76,320.46,2.04,-224946.32,224946.32,-2274.51,2274.51,51.79,-1.0,-3106.93,3106.93,-55.82,55.82,0.0
5164,2016-12-01,-15.35,-18.49,-57.16,57.16,-13.77,13.77,-1.61,-0.42,-429.76,429.76,-10.65,10.65,-37.56,15.39,-116.49,116.49,-36.5,36.5,-15.13,-20.17,-108.58,108.58,-2.47,2.47,14.98,0.19,-4102.24,4102.24,-220.46,220.46,6.7,0.15,-45.4,45.4,-8.73,8.73,-0.09,-0.08,-1.79,1.79,0.16,0.16,-0.27,-0.11,-6.22,6.22,0.4,0.4,-20.85,-0.44,-71.14,71.14,9.91,9.91,-371.18,-0.78,-11606.55,11606.55,271.11,271.11,0.0,0.0,-3811.68,3811.68,-58.46,58.46,0.0
5165,2017-12-01,19.15,-1.32,-72.39,72.39,5.34,5.34,4.08,1.81,-808.66,808.66,-13.5,13.5,46.57,-1.16,-91.34,91.34,10.49,10.49,19.01,-1.32,-552.82,552.82,12.73,12.73,-6.51,-0.07,-3290.18,3290.18,-212.85,212.85,6.31,0.12,-39.28,39.28,-2.62,2.62,-0.01,-0.01,-2.22,2.22,0.16,0.16,-0.26,-0.12,-6.99,6.99,0.14,0.14,18.66,0.71,-75.85,75.85,28.44,28.44,132.05,1.24,-189663.72,189663.72,-1842.96,1842.96,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
5166,2018-12-01,1.89,0.41,-29.48,29.48,7.2,7.2,-2.73,-0.43,-459.35,459.35,-7.35,7.35,4.9,0.75,-47.18,47.18,17.08,17.08,2.03,0.44,-115.43,115.43,17.61,17.61,-16.87,-0.2,-6265.02,6265.02,-257.12,257.12,-3.79,-0.07,-43.29,43.29,-6.07,6.07,-0.02,-0.02,-2.01,2.01,0.16,0.16,-0.07,-0.04,-8.61,8.61,0.12,0.12,-2.49,-0.06,-49.62,49.62,25.93,25.93,-47.03,-0.2,-54858.81,54858.81,-465.24,465.24,88.43,11706.0,-2289.36,2289.36,47.7,47.7,0.0
5167,2019-12-01,-0.29,-0.04,-38.87,38.87,7.77,7.77,10.98,3.04,-748.73,748.73,0.19,0.31,0.59,0.05,-58.59,58.59,20.48,20.48,-0.26,-0.04,-122.71,122.71,29.4,29.4,2.66,0.04,-15926.25,15926.25,-333.15,333.15,-8.4,-0.16,-52.14,52.14,-13.53,13.53,-0.01,-0.01,-2.3,2.3,0.18,0.18,0.21,0.12,-8.63,8.63,0.36,0.36,-0.03,-0.0,-69.8,69.8,27.06,27.06,-57.4,-0.3,-10671.62,10671.62,125.04,125.04,-78.26,-0.88,-3837.94,3837.94,-40.93,40.93,0.0
5168,2020-12-01,-1.94,-0.31,-49.54,49.54,6.37,6.37,-11.71,-0.8,-16352.14,16352.14,-135.82,135.82,-2.84,-0.24,-89.18,89.18,16.47,16.47,-1.6,-0.25,-223.51,223.51,75.3,75.3,31.82,0.44,-3665.69,3665.69,-196.83,196.83,4.04,0.09,-47.64,47.64,-10.58,10.58,-0.08,-0.08,-2.37,2.37,0.15,0.15,-0.09,-0.05,-24.93,24.93,0.25,0.25,-0.67,-0.02,-52.3,52.3,27.31,27.31,18.65,0.14,-120929.37,120929.37,64558.56,64558.56,-25.49,-2.51,-27434.94,27434.94,-269.5,269.5,0.0
5169,2019-12-01,0.0,0.0,-36.06,36.06,10.58,10.58,0.0,0.0,-762.71,762.71,-13.79,13.79,0.0,0.0,-58.88,58.88,20.19,20.19,0.0,0.0,-119.54,119.54,32.57,32.57,0.0,0.0,-15675.13,15675.13,-82.03,82.03,0.0,0.0,-19.14,19.14,19.47,19.47,0.0,0.0,-2.33,2.33,0.15,0.15,0.0,0.0,-9.38,9.38,-0.39,0.39,0.0,0.0,-90.57,90.57,6.29,6.29,0.0,0.0,-10719.29,10719.29,77.37,77.37,0.0,0.0,-3874.64,3874.64,-77.63,77.63,0.0
5170,2020-12-01,4.03,0.45,-40.76,40.76,15.15,15.15,12.1,19.84,-16342.31,16342.31,-125.99,125.99,5.14,0.44,-81.49,81.49,24.16,24.16,3.64,0.38,-215.1,215.1,83.71,83.71,-39.92,-0.12,-3486.31,3486.31,-17.45,17.45,-1.67,-0.02,-20.35,20.35,16.71,16.71,0.05,0.05,-2.27,2.27,0.25,0.25,0.05,0.04,-25.54,25.54,-0.36,0.36,2.9,0.13,-69.5,69.5,10.11,10.11,6.7,0.08,-120988.99,120988.99,64498.94,64498.94,82.28,-3.1,-27363.88,27363.88,-198.43,198.43,0.0
5171,2012-12-01,1.42,0.83,-27.79,27.79,3.11,3.11,-7.74,-0.59,-170.69,170.69,-3.39,3.39,3.08,0.73,-63.98,63.98,150.84,150.84,1.08,0.68,-64.75,64.75,22.94,22.94,9.64,0.09,-2554.76,2554.76,-156.38,156.38,5.17,0.13,-50.19,50.19,-11.92,11.92,0.09,0.08,-2.34,2.34,0.27,0.27,0.06,0.02,-11.32,11.32,0.76,0.76,4.79,0.25,-53.22,53.22,7.59,7.59,19.59,0.3,-25142.41,25142.41,-323.25,323.25,77.83,11706.0,-863.61,863.61,52.77,52.77,0.0
5172,2013-12-01,0.26,0.08,-18.67,18.67,4.02,4.02,9.88,1.87,-834.17,834.17,-1.71,1.71,-0.08,-0.01,-42.98,42.98,10.79,10.79,-0.2,-0.08,-108.75,108.75,12.0,12.0,33.0,0.27,-2397.39,2397.39,-116.72,116.72,2.72,0.06,-47.35,47.35,-8.83,8.83,0.2,0.17,-2.12,2.12,0.44,0.44,0.2,0.07,-11.27,11.27,0.91,0.91,0.04,0.0,-53.27,53.27,6.39,6.39,11.6,0.14,-9520.08,9520.08,-144.3,144.3,-71.57,-0.92,-3899.23,3899.23,-57.48,57.48,0.0
5173,2014-12-01,2.13,0.63,-27.04,27.04,6.44,6.44,-11.45,-0.75,-245.51,245.51,-2.57,2.57,3.5,0.48,-48.88,48.88,16.67,16.67,1.42,0.58,-113.28,113.28,22.72,22.72,32.22,0.21,-210858.15,210858.15,-2639.98,2639.98,6.37,0.13,-40.93,40.93,-3.79,3.79,0.04,0.03,-1.6,1.6,0.53,0.53,-0.17,-0.06,-8.49,8.49,0.9,0.9,5.03,0.21,-57.66,57.66,11.91,11.91,32.46,0.33,-11207.19,11207.19,-61.03,61.03,57.37,9.16,-646054.16,646054.16,-7867.74,7867.74,0.0
5174,2015-12-01,3.1,0.56,-41.64,41.64,8.52,8.52,2.14,0.58,-485.3,485.3,-4.87,4.87,5.18,0.48,-66.2,66.2,19.2,19.2,2.13,0.55,-147.12,147.12,14.5,14.5,45.08,0.24,-3963.51,3963.51,-73.14,73.14,-0.83,-0.02,-42.8,42.8,-5.92,5.92,0.02,0.01,-1.52,1.52,0.57,0.57,-0.12,-0.04,-7.74,7.74,0.87,0.87,2.15,0.07,-51.85,51.85,13.79,13.79,-16.63,-0.13,-225310.94,225310.94,-2639.13,2639.13,0.38,0.01,-3042.92,3042.92,8.19,8.19,0.0
5175,2016-12-01,-1.01,-0.12,-35.02,35.02,8.37,8.37,-5.1,-0.87,-431.26,431.26,-12.15,12.15,-1.62,-0.1,-62.2,62.2,17.79,17.79,-0.02,-0.0,-88.21,88.21,17.9,17.9,6.84,0.03,-3955.54,3955.54,-73.76,73.76,-0.91,-0.02,-43.6,43.6,-6.93,6.93,-0.17,-0.12,-1.53,1.53,0.42,0.42,-0.27,-0.1,-5.94,5.94,0.68,0.68,-2.93,-0.09,-69.19,69.19,11.86,11.86,9.18,0.08,-11590.81,11590.81,286.85,286.85,-63.56,-0.99,-3811.23,3811.23,-58.01,58.01,0.0
5176,2017-12-01,0.48,0.06,-68.92,68.92,8.81,8.81,27.82,36.49,-786.42,786.42,8.74,8.74,1.79,0.13,-81.83,81.83,20.0,20.0,0.12,0.02,-551.34,551.34,14.21,14.21,-66.86,-0.28,-3203.83,3203.83,-126.5,126.5,-4.54,-0.09,-48.33,48.33,-11.67,11.67,0.06,0.05,-1.89,1.89,0.49,0.49,0.25,0.11,-6.2,6.2,0.93,0.93,-2.93,-0.1,-95.49,95.49,8.8,8.8,-28.4,-0.23,-189808.43,189808.43,-1987.67,1987.67,30.72,68.27,-1446.38,1446.38,-2.11,3.16,0.0
5177,2018-12-01,1.22,0.15,-26.68,26.68,10.0,10.0,-5.07,-0.18,-439.45,439.45,12.55,12.55,3.93,0.24,-38.64,38.64,25.62,25.62,1.08,0.18,-114.9,114.9,18.14,18.14,19.97,0.12,-6141.83,6141.83,-133.93,133.93,-3.26,-0.07,-51.81,51.81,-14.59,14.59,-0.03,-0.02,-1.69,1.69,0.48,0.48,0.15,0.06,-7.6,7.6,1.13,1.13,0.19,0.01,-66.58,66.58,8.97,8.97,3.07,0.03,-54953.42,54953.42,-559.85,559.85,14.23,0.46,-2332.39,2332.39,4.67,4.67,0.0
5178,2019-12-01,-1.09,-0.12,-36.87,36.87,9.77,9.77,0.72,0.03,-739.09,739.09,9.83,9.83,0.56,0.03,-50.08,50.08,28.99,28.99,-0.33,-0.05,-122.25,122.25,29.86,29.86,-42.79,-0.22,-15848.51,15848.51,-255.41,255.41,-8.72,-0.19,-60.98,60.98,-22.37,22.37,-0.1,-0.08,-2.07,2.07,0.41,0.41,0.22,0.08,-7.61,7.61,1.38,1.38,-3.99,-0.16,-90.72,90.72,6.14,6.14,-20.1,-0.21,-10728.93,10728.93,67.73,67.73,-26.94,-0.59,-3829.64,3829.64,-32.64,32.64,0.0
5179,2020-12-01,2.18,0.26,-43.42,43.42,12.49,12.49,2.96,0.12,-16327.83,16327.83,-111.51,111.51,7.45,0.36,-70.38,70.38,35.27,35.27,2.03,0.3,-219.42,219.42,79.39,79.39,6.29,0.04,-3613.48,3613.48,-144.62,144.62,1.35,0.04,-59.17,59.17,-22.11,22.11,-0.03,-0.02,-2.09,2.09,0.43,0.43,0.15,0.05,-23.67,23.67,1.51,1.51,2.51,0.12,-70.04,70.04,9.57,9.57,-17.2,-0.22,-121022.53,121022.53,64465.4,64465.4,46.39,2.51,-27354.78,27354.78,-189.33,189.33,0.0
5180,2012-12-01,6.48,14.47,-24.08,24.08,6.82,6.82,214.45,36.49,-41.0,71.49,204.21,214.1,10.67,13.01,-59.8,59.8,155.02,155.02,9.98,20.78,-57.24,57.24,30.45,30.45,-13.84,-0.09,-2538.46,2538.46,-140.08,140.08,14.04,0.31,-36.2,36.2,2.07,2.07,-0.88,-0.66,-2.85,2.85,-0.24,0.24,-2.81,-0.74,-12.94,12.94,-0.85,0.85,9.2,1.25,-60.62,60.62,0.19,0.2,-518.43,-0.92,-25183.78,25183.78,-364.62,364.62,-29.19,-0.66,-926.5,926.5,-10.12,10.12,0.0
5181,2013-12-01,-7.09,-1.04,-22.31,22.31,0.38,0.38,-196.41,-0.93,-834.18,834.18,-1.72,1.72,-11.89,-1.03,-50.6,50.6,3.16,3.16,-10.47,-1.03,-111.51,111.51,9.24,9.24,1.47,0.01,-2412.62,2412.62,-131.95,131.95,-0.95,-0.02,-37.03,37.03,1.49,1.49,0.12,0.18,-2.71,2.71,-0.15,0.15,0.21,0.19,-12.87,12.87,-0.69,0.69,-4.13,-0.25,-64.84,64.84,-5.18,5.18,-12.43,-0.28,-9585.48,9585.48,-209.7,209.7,-14.94,-1.0,-3905.49,3905.49,-63.74,63.74,0.0
5182,2014-12-01,0.54,-2.25,-32.27,32.27,1.21,1.21,-17.54,-1.16,-251.61,251.61,-8.67,8.67,0.91,-2.28,-59.1,59.1,6.45,6.45,0.69,-2.3,-116.76,116.76,19.23,19.23,11.72,0.08,-210893.88,210893.88,-2675.71,2675.71,1.56,0.03,-35.42,35.42,1.72,1.72,-0.01,-0.01,-2.24,2.24,-0.11,0.11,-0.03,-0.02,-9.95,9.95,-0.56,0.56,0.24,0.02,-74.02,74.02,-4.45,4.45,3.75,0.12,-11301.3,11301.3,-155.14,155.14,0.0,0.0,-646117.79,646117.79,-7931.37,7931.37,0.0
5183,2015-12-01,-19.29,-28.08,-69.26,69.26,-19.1,19.1,-69.81,29.33,-563.35,563.35,-82.92,82.92,-27.62,-34.61,-109.22,109.22,-23.82,23.82,-79.92,-37.72,-232.66,232.66,-71.04,71.04,286.71,1.89,-3757.61,3757.61,132.76,132.76,22.44,0.37,-14.02,14.02,22.86,22.86,-0.54,-0.69,-2.72,2.72,-0.63,0.63,-0.97,-0.74,-10.05,10.05,-1.44,1.44,-6.82,-0.54,-77.18,77.18,-11.54,11.54,-8.42,-0.24,-225396.84,225396.84,-2725.03,2725.03,0.0,0.0,-3106.93,3106.93,-55.82,55.82,0.0
5184,2016-12-01,19.82,-1.04,-41.81,41.81,1.58,1.58,58.05,-0.8,-446.16,446.16,-27.05,27.05,28.06,-1.04,-75.54,75.54,4.45,4.45,82.94,-1.04,-90.79,90.79,15.32,15.32,623.94,1.42,-3132.54,3132.54,749.24,749.24,9.58,0.12,-4.33,4.33,32.34,32.34,0.0,0.0,-2.56,2.56,-0.61,0.61,-0.06,-0.18,-8.04,8.04,-1.42,1.42,2.27,0.39,-89.32,89.32,-8.27,8.27,9.17,0.34,-11676.72,11676.72,200.94,200.94,0.0,0.0,-3811.68,3811.68,-58.46,58.46,0.0
5185,2017-12-01,-1.87,-2.25,-78.06,78.06,-0.33,0.33,8.07,-0.57,-821.07,821.07,-25.91,25.91,-2.24,-2.36,-99.2,99.2,2.63,2.63,-8.57,-2.51,-562.61,562.61,2.94,2.94,-786.54,-0.74,-3100.51,3100.51,-23.18,23.18,-19.77,-0.21,-24.29,24.29,12.37,12.37,-0.04,-0.17,-3.02,3.02,-0.64,0.64,-0.03,-0.11,-8.58,8.58,-1.45,1.45,-5.48,-0.68,-118.17,118.17,-13.88,13.88,-18.88,-0.52,-189884.82,189884.82,-2064.06,2064.06,0.0,0.0,-1477.55,1477.55,-33.28,33.28,0.0
