,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,유동자산증가율,총자본증가율,자기자본순이익률,총자본순이익률,자본분배율,부가가치율,순운전자본비율,자기자본배율,매입채무회전률,매출채권회전기간,label,유동자산증가율_차이,유동자산증가율_변동률,총자본증가율_차이,총자본증가율_변동률,자기자본순이익률_차이,자기자본순이익률_변동률,총자본순이익률_차이,총자본순이익률_변동률,자본분배율_차이,자본분배율_변동률,부가가치율_차이,부가가치율_변동률,순운전자본비율_차이,순운전자본비율_변동률,자기자본배율_차이,자기자본배율_변동률,매입채무회전률_차이,매입채무회전률_변동률,매출채권회전기간_차이,매출채권회전기간_변동률
1043,(주)이건홀딩스,39020,2013-12-01,2000-05-04,,5,  목재 및 나무제품 제조업; 가구 제외,-9.21,-2.94,-1.8,-0.63,25.15,19.24,-12.47,691.0,4.17,88.82,0.0,-8.32,-0.09348314606741573,-2.67,-0.09888888888888889,-1.1,-0.015714285714285715,-0.38,-0.0152,-5.670000000000002,-0.0018397144711226482,-0.5100000000000016,-0.0002582278481012666,-1.2800000000000011,-0.0011438784629133165,-20.889999999999986,-0.0002934442118866677,0.009999999999999787,2.4038461538461027e-05,-7.190000000000012,-0.0007488803249661506
1044,(주)이건홀딩스,39020,2014-12-01,2000-05-04,,5,  목재 및 나무제품 제조업; 가구 제외,-9.24,3.23,-6.73,-2.34,3.81,14.14,-20.0,717.57,4.65,77.65,0.0,-0.02999999999999936,-3.257328990227943e-05,6.17,0.02098639455782313,-4.930000000000001,-0.027388888888888893,-1.71,-0.027142857142857142,-21.34,-0.008485089463220677,-5.099999999999998,-0.00265072765072765,-7.529999999999999,-0.006038492381716118,26.57000000000005,0.0003845151953690311,0.4800000000000004,0.0011510791366906485,-11.169999999999987,-0.0012575996397207823
1045,(주)이글벳,44960,2012-12-01,2000-11-16,,5,  도매 및 상품 중개업,6.13,5.69,2.69,1.39,34.43,15.43,19.79,904.61,5.29,126.32,0.0,-1.0,-0.001402524544179523,-0.2999999999999998,-0.0005008347245409013,-2.1700000000000004,-0.004465020576131688,-1.2,-0.004633204633204633,-10.119999999999997,-0.0022716049382716045,0.1899999999999995,0.00012467191601049836,2.6400000000000006,0.0015393586005830909,-18.460000000000036,-0.00019998483321958288,0.3700000000000001,0.0007520325203252035,-18.390000000000015,-0.0012708174970630928
1046,(주)이글벳,44960,2013-12-01,2000-11-16,,5,  도매 및 상품 중개업,18.79,27.58,3.09,1.56,33.68,15.75,17.3,900.02,6.15,120.01,0.0,12.66,0.02065252854812398,21.889999999999997,0.03847100175746924,0.3999999999999999,0.0014869888475836429,0.17000000000000015,0.001223021582733814,-0.75,-0.00021783328492593667,0.3200000000000003,0.00020738820479585242,-2.4899999999999984,-0.0012582112177867602,-4.590000000000032,-5.074009794276022e-05,0.8600000000000003,0.0016257088846880912,-6.309999999999988,-0.0004995250158328046
1047,(주)이글벳,44960,2014-12-01,2000-11-16,,5,  도매 및 상품 중개업,4.64,52.68,4.64,2.36,39.38,17.97,18.9,859.1,7.27,114.37,0.0,-14.149999999999999,-0.007530601383714741,25.1,0.009100797679477883,1.5499999999999998,0.005016181229773462,0.7999999999999998,0.005128205128205127,5.700000000000003,0.0016923990498812359,2.219999999999999,0.0014095238095238089,1.5999999999999979,0.0009248554913294785,-40.91999999999996,-0.0004546565631874843,1.1199999999999992,0.0018211382113821125,-5.640000000000001,-0.0004699608365969503
1048,(주)이노와이어리스,73490,2012-12-01,2005-02-04,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",3.55,2.53,13.12,10.97,53.11,28.09,52.6,2533.95,32.87,73.71,0.0,-33.2,-0.009034013605442178,-15.99,-0.008633909287257019,-10.13,-0.0043569892473118285,-7.769999999999998,-0.004146211312700106,-13.769999999999996,-0.002058911483253588,-11.470000000000002,-0.0028993933265925183,3.730000000000004,0.0007632494372825872,232.54999999999973,0.0010104718866776733,-2.5,-0.0007068136839129207,-6.680000000000007,-0.0008309491230252527
1049,(주)이노와이어리스,73490,2013-12-01,2005-02-04,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.35,1.95,5.91,5.06,26.14,37.49,47.63,2627.1,36.46,67.37,0.0,-6.9,-0.01943661971830986,-0.5799999999999998,-0.0022924901185770747,-7.209999999999999,-0.005495426829268292,-5.910000000000001,-0.005387420237010028,-26.97,-0.005078139710035775,9.400000000000002,0.003346386614453543,-4.969999999999999,-0.0009448669201520911,93.15000000000009,0.0003676078849227495,3.5900000000000034,0.0010921813203529065,-6.339999999999989,-0.0008601275267941921
1050,(주)이노와이어리스,73490,2014-12-01,2005-02-04,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-22.87,5.36,2.23,1.4,25.76,52.67,28.88,2686.4,21.61,108.88,0.0,-19.52,-0.058268656716417906,3.41,0.017487179487179486,-3.68,-0.00622673434856176,-3.6599999999999997,-0.0072332015810276686,-0.379999999999999,-0.00014537107880642654,15.18,0.004049079754601227,-18.750000000000004,-0.003936594583245854,59.30000000000018,0.00022572418255871563,-14.850000000000001,-0.004072956664838179,41.50999999999999,0.006161496214932461
1051,(주)이녹스,88390,2012-12-01,2006-10-20,,5,  기타 운송장비 제조업,9.5,15.37,18.31,9.21,61.73,28.07,9.04,1662.75,26.41,69.85,0.0,-3.869999999999999,-0.0028945400149588624,-10.92,-0.004153670597185241,2.2799999999999976,0.0014223331253898925,1.1700000000000017,0.0014552238805970172,1.6499999999999986,0.0002746338215712381,2.120000000000001,0.0008169556840077075,-5.510000000000002,-0.0037869415807560147,262.5799999999999,0.001875343708263996,7.989999999999998,0.004337676438653636,-10.460000000000008,-0.0013024529946457487
1052,(주)이녹스,88390,2013-12-01,2006-10-20,,5,  기타 운송장비 제조업,31.21,27.13,27.5,16.56,69.0,34.04,18.32,2039.22,36.61,59.22,0.0,21.71,0.02285263157894737,11.76,0.007651268705270007,9.190000000000001,0.005019115237575097,7.349999999999998,0.007980456026058628,7.270000000000003,0.001177709379556132,5.969999999999999,0.0021268257926612038,9.280000000000001,0.010265486725663719,376.47,0.0022641407307171855,10.2,0.003862173419159409,-10.629999999999995,-0.0015218324982104504
1053,(주)이녹스,88390,2014-12-01,2006-10-20,,5,  기타 운송장비 제조업,-21.66,-2.24,11.97,8.43,58.2,34.48,16.76,2201.92,34.65,71.06,0.0,-52.870000000000005,-0.016940083306632492,-29.369999999999997,-0.010825654257279764,-15.53,-0.005647272727272727,-8.129999999999999,-0.0049094202898550725,-10.799999999999997,-0.0015652173913043475,0.4399999999999977,0.0001292596944770851,-1.5599999999999987,-0.0008515283842794753,162.70000000000005,0.0007978540814625202,-1.9600000000000009,-0.000535372848948375,11.840000000000003,0.0019993245525160423
1054,(주)이라이콤,41520,2012-12-01,2003-07-04,,5,  도매 및 상품 중개업,48.87,18.88,15.98,7.89,58.47,16.3,28.86,2128.5,11.65,45.14,0.0,6.599999999999994,0.0015613910574875786,-6.640000000000001,-0.002601880877742947,-11.89,-0.0042662360961607465,-3.7600000000000007,-0.003227467811158799,9.07,0.0018360323886639676,-0.48999999999999844,-0.00029184038117927247,23.64,0.045287356321839084,686.05,0.004756144060452701,1.2100000000000009,0.0011590038314176253,6.759999999999998,0.0017613340281396554
1055,(주)이라이콤,41520,2013-12-01,2003-07-04,,5,  도매 및 상품 중개업,53.08,42.95,24.99,12.61,57.45,15.31,27.7,2687.53,8.91,60.34,0.0,4.210000000000001,0.0008614692040106406,24.070000000000004,0.012748940677966104,9.009999999999998,0.005638297872340424,4.72,0.005982256020278833,-1.019999999999996,-0.0001744484350949198,-0.9900000000000002,-0.0006073619631901841,-1.1600000000000001,-0.000401940401940402,559.0300000000002,0.002626403570589618,-2.74,-0.002351931330472103,15.200000000000003,0.0033673017279574665
1056,(주)이라이콤,41520,2014-12-01,2003-07-04,,5,  도매 및 상품 중개업,0.95,6.99,22.43,11.57,52.77,17.67,30.57,3308.45,5.73,81.9,0.0,-52.129999999999995,-0.009821024868123586,-35.96,-0.008372526193247963,-2.5599999999999987,-0.0010244097639055616,-1.0399999999999991,-0.0008247422680412364,-4.68,-0.000814621409921671,2.360000000000001,0.0015414761593729597,2.870000000000001,0.0010361010830324912,620.9199999999996,0.0023103742097762615,-3.1799999999999997,-0.003569023569023569,21.560000000000002,0.0035730858468677497
1057,(주)이랜텍,54210,2012-12-01,2002-05-09,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",21.72,31.84,6.43,1.85,61.34,8.34,2.56,1353.63,8.15,36.9,0.0,5.649999999999999,0.0035158680771624137,9.440000000000001,0.004214285714285715,3.15,0.009603658536585366,0.7200000000000002,0.006371681415929206,3.8800000000000026,0.0006752523494604947,1.0300000000000002,0.0014090287277701782,-5.4399999999999995,-0.0068,72.35000000000014,0.0005646697052947064,-0.5399999999999991,-0.000621403912543152,-2.520000000000003,-0.0006392694063926948
1058,(주)이랜텍,54210,2013-12-01,2002-05-09,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",9.86,15.52,12.3,3.26,42.6,14.66,-2.13,1456.9,7.88,34.58,0.0,-11.86,-0.005460405156537753,-16.32,-0.0051256281407035175,5.870000000000001,0.00912908242612753,1.4099999999999997,0.00762162162162162,-18.740000000000002,-0.0030551027062275843,6.32,0.007577937649880097,-4.6899999999999995,-0.018320312499999998,103.26999999999998,0.0007629115784963394,-0.27000000000000046,-0.0003312883435582828,-2.3200000000000003,-0.0006287262872628727
1059,(주)이랜텍,54210,2014-12-01,2002-05-09,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-9.68,-2.78,4.27,1.15,34.48,15.26,-5.78,1490.57,8.05,39.19,0.0,-19.54,-0.019817444219066935,-18.3,-0.011791237113402062,-8.030000000000001,-0.006528455284552846,-2.11,-0.00647239263803681,-8.120000000000005,-0.0019061032863849775,0.5999999999999996,0.0004092769440654841,-3.6500000000000004,-0.017136150234741784,33.669999999999845,0.00023110714530853076,0.17000000000000082,0.0002157360406091381,4.609999999999999,0.0013331405436668594
1060,(주)이루온,65440,2012-12-01,2003-01-28,,5,  출판업,15.58,21.53,-18.16,-6.3,-43.7,17.49,2.4,338.0,5.2,98.78,0.0,32.31,0.01931261207411835,30.71,0.033453159041394336,-18.38,-0.8354545454545454,-5.87,-0.13651162790697674,-62.92,-0.03273673257023933,-13.450000000000003,-0.004347123464770525,-9.09,-0.007911227154046997,-63.120000000000005,-0.0015735939369764661,-3.63,-0.004110985277463193,29.570000000000007,0.004272503973414248
1061,(주)이루온,65440,2013-12-01,2003-01-28,,5,  출판업,6.5,1.84,7.82,2.78,19.16,25.29,15.29,375.26,7.09,76.07,0.0,-9.08,-0.00582798459563543,-19.69,-0.009145378541569903,25.98,0.014306167400881057,9.08,0.014412698412698413,62.86,0.014384439359267734,7.800000000000001,0.004459691252144083,12.889999999999999,0.05370833333333333,37.25999999999999,0.0011023668639053251,1.8899999999999997,0.003634615384615384,-22.710000000000008,-0.0022990483903624222
1062,(주)이루온,65440,2014-12-01,2003-01-28,,5,  출판업,11.83,0.1,-48.24,-14.11,-59.43,14.31,-6.66,220.65,5.68,102.19,0.0,5.33,0.0082,-1.74,-0.009456521739130435,-56.06,-0.07168797953964194,-16.89,-0.06075539568345324,-78.59,-0.04101774530271399,-10.979999999999999,-0.004341637010676156,-21.95,-0.01435578809679529,-154.60999999999999,-0.004120076746788892,-1.4100000000000001,-0.001988716502115656,26.120000000000005,0.0034336795057184183
1063,(주)이미지스테크놀로지,115610,2012-12-01,2010-02-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-7.17,-4.82,-26.44,-20.35,-55.99,21.57,32.1,285.0,124.34,37.84,0.0,-24.479999999999997,-0.0141421143847487,-18.55,-0.013510560815731975,-35.22,-0.040113895216400915,-27.560000000000002,-0.0382246879334258,-82.27000000000001,-0.031305175038051754,-4.239999999999998,-0.0016427741185586976,-7.299999999999997,-0.0018527918781725882,50.129999999999995,0.0021343722059011367,-406.53,-0.007657806996063066,9.470000000000002,0.003338033133591823
1064,(주)이미지스테크놀로지,115610,2013-12-01,2010-02-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",9.89,21.35,6.77,5.72,46.95,18.2,62.06,730.95,9.17,72.41,0.0,17.060000000000002,0.02379358437935844,26.17,0.054294605809128635,33.21,0.012560514372163389,26.07,0.01281081081081081,102.94,0.018385425968923022,-3.370000000000001,-0.0015623551228558187,29.96,0.009333333333333334,445.95000000000005,0.015647368421052632,-115.17,-0.009262506031848158,34.56999999999999,0.009135835095137417
1065,(주)이미지스테크놀로지,115610,2014-12-01,2010-02-26,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.18,3.86,4.72,3.9,53.0,12.13,68.31,765.54,12.82,34.21,0.0,1.2899999999999991,0.0013043478260869558,-17.490000000000002,-0.008192037470725996,-2.05,-0.0030280649926144754,-1.8199999999999998,-0.0031818181818181815,6.049999999999997,0.0012886048988285403,-6.0699999999999985,-0.0033351648351648343,6.25,0.0010070899129874316,34.58999999999992,0.0004732197824748604,3.6500000000000004,0.003980370774263904,-38.199999999999996,-0.005275514431708327
1066,(주)이브이첨단소재,131400,2012-12-01,2010-12-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",19.05,17.75,4.13,2.39,30.33,16.74,9.35,468.91,7.37,54.96,0.0,-10.129999999999999,-0.0034715558601782037,2.119999999999999,0.001356365962891874,-21.98,-0.008418230563002681,-13.829999999999998,-0.008526510480887792,-28.740000000000002,-0.004865413915693246,-8.200000000000003,-0.0032878909382518056,-9.209999999999999,-0.00496228448275862,2.8500000000000227,6.115092477363478e-05,-0.7700000000000005,-0.0009459459459459465,-2.019999999999996,-0.0003545103545103538
1067,(주)이브이첨단소재,131400,2013-12-01,2010-12-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.84,9.41,4.03,2.25,28.98,19.47,13.25,554.78,10.8,38.25,0.0,-22.89,-0.012015748031496064,-8.34,-0.004698591549295775,-0.09999999999999964,-0.000242130750605326,-0.14000000000000012,-0.0005857740585774063,-1.3499999999999979,-0.00044510385756676486,2.7300000000000004,0.0016308243727598572,3.9000000000000004,0.004171122994652407,85.86999999999995,0.0018312682604337707,3.4300000000000006,0.004654002713704207,-16.71,-0.0030403930131004367
1068,(주)이브이첨단소재,131400,2014-12-01,2010-12-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-24.1,-12.83,-14.48,-8.3,-10.79,14.97,11.42,471.07,9.09,47.39,0.0,-20.26,-0.05276041666666667,-22.240000000000002,-0.023634431455897983,-18.51,-0.04593052109181142,-10.55,-0.04688888888888889,-39.769999999999996,-0.013723257418909592,-4.499999999999998,-0.0023112480739599373,-1.83,-0.001381132075471698,-83.70999999999998,-0.0015088864054219686,-1.7100000000000009,-0.0015833333333333342,9.14,0.0023895424836601308
1069,(주)이상네트웍스,80010,2012-12-01,2005-09-30,,5,  도매 및 상품 중개업,-11.85,-2.68,4.12,3.95,44.57,23.54,38.17,1253.4,59.26,65.29,0.0,-12.379999999999999,-0.23358490566037735,-2.7,-1.35,-1.1899999999999995,-0.002241054613935969,-0.6899999999999995,-0.0014870689655172404,-10.11,-0.0018489392831016825,8.1,0.005246113989637305,0.05000000000000426,1.3116474291711507e-05,31.300000000000182,0.0002561165207429849,0.6699999999999946,0.00011435398532172633,6.830000000000005,0.0011683202189531313
1070,(주)이상네트웍스,80010,2013-12-01,2005-09-30,,5,  도매 및 상품 중개업,-8.62,7.63,3.54,2.87,39.88,26.42,27.62,1292.59,48.26,81.18,0.0,3.2300000000000004,0.002725738396624473,10.31,0.038470149253731344,-0.5800000000000001,-0.0014077669902912624,-1.08,-0.0027341772151898737,-4.689999999999998,-0.0010522773165806592,2.8800000000000026,0.0012234494477485142,-10.55,-0.0027639507466596805,39.18999999999983,0.00031266953885431486,-11.0,-0.0018562267971650355,15.89,0.002433757083780058
1071,(주)이상네트웍스,80010,2014-12-01,2005-09-30,,5,  도매 및 상품 중개업,11.51,3.96,4.24,3.67,46.95,20.14,29.77,1342.25,48.47,77.4,0.0,20.13,0.02335266821345708,-3.67,-0.004809960681520314,0.7000000000000002,0.001977401129943503,0.7999999999999998,0.002787456445993031,7.07,0.0017728184553660981,-6.280000000000001,-0.0023769871309613933,2.1499999999999986,0.0007784214337436636,49.66000000000008,0.00038418988232927757,0.21000000000000085,4.351429755491107e-05,-3.780000000000001,-0.0004656319290465633
1072,(주)이수앱지스,86890,2012-12-01,2009-02-03,,5,  의료용 물질 및 의약품 제조업,50.99,65.26,17.54,7.8,46.59,76.96,13.43,2014.82,100.53,119.21,0.0,76.05,0.030347166799680764,64.62,1.0096875,11.16,0.01749216300940439,3.8899999999999997,0.009948849104859334,-17.4,-0.002719174871073605,22.359999999999992,0.004095238095238094,-2.84,-0.0017455439459127227,-202.8900000000001,-0.0009148626285673064,39.38,0.0064399018806214235,75.09,0.017019492293744335
1073,(주)이수앱지스,86890,2013-12-01,2009-02-03,,5,  의료용 물질 및 의약품 제조업,89.42,64.0,28.04,13.67,41.6,75.04,5.08,2183.72,120.29,102.44,0.0,38.43,0.007536771916061973,-1.2600000000000051,-0.00019307385841250458,10.5,0.0059863169897377425,5.87,0.007525641025641026,-4.990000000000002,-0.00107104528868856,-1.9199999999999875,-0.0002494802494802479,-8.35,-0.0062174236783320925,168.89999999999986,0.000838288283816916,19.760000000000005,0.0019655824132099875,-16.769999999999996,-0.0014067611777535437
1074,(주)이수앱지스,86890,2014-12-01,2009-02-03,,5,  의료용 물질 및 의약품 제조업,-17.46,-10.72,13.57,9.07,38.11,75.26,34.99,1872.7,153.47,92.66,0.0,-106.88,-0.011952583314694698,-74.72,-0.011675,-14.469999999999999,-0.0051604850213980025,-4.6,-0.0033650329188002924,-3.490000000000002,-0.0008389423076923081,0.21999999999999886,2.9317697228144835e-05,29.910000000000004,0.058877952755905516,-311.01999999999975,-0.0014242668473980172,33.17999999999999,0.0027583340261035823,-9.780000000000001,-0.0009547051932838736
1075,(주)이스트소프트,47560,2012-12-01,2008-07-01,,5,  출판업,-0.59,5.89,-19.36,-9.78,-25.32,57.74,17.59,1235.02,0.0,64.67,0.0,-0.38999999999999996,-0.019499999999999997,-43.14,-0.008798694676728534,-41.79,-0.018631297369594294,-20.07,-0.019504373177842566,-63.58,-0.01661787767903816,-35.169999999999995,-0.0037853837046604236,-2.830000000000002,-0.0013858961802154757,-296.70000000000005,-0.0019370381009584,0.0,0.0,8.14,0.0014399433928887317
1076,(주)이스트소프트,47560,2013-12-01,2008-07-01,,5,  출판업,-23.27,-5.49,-13.39,-5.41,-0.75,65.71,10.72,1104.25,0.0,52.74,0.0,-22.68,-0.38440677966101694,-11.379999999999999,-0.01932088285229202,5.969999999999999,0.0030836776859504127,4.369999999999999,0.004468302658486707,24.57,0.009703791469194313,7.969999999999992,0.0013803255975060602,-6.869999999999999,-0.0039056281978396812,-130.76999999999998,-0.0010588492494048678,0.0,0.0,-11.93,-0.001844750270604608
1077,(주)이스트소프트,47560,2014-12-01,2008-07-01,,5,  출판업,9.84,-1.54,-6.26,-2.63,8.28,62.55,-7.97,1109.52,0.0,42.64,0.0,33.11,0.014228620541469703,3.95,0.007194899817850638,7.130000000000001,0.00532486930545183,2.7800000000000002,0.005138632162661738,9.03,0.1204,-3.1599999999999966,-0.0004809009283214118,-18.69,-0.017434701492537313,5.269999999999982,4.772470002263963e-05,0.0,0.0,-10.100000000000001,-0.001915054986727342
1078,(주)이엔에프테크놀로지,102710,2012-12-01,2009-05-28,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-10.83,29.12,17.33,9.49,64.2,16.83,8.3,1268.57,15.09,36.03,0.0,-26.82,-0.01677298311444653,8.990000000000002,0.004465971187282663,-0.3200000000000003,-0.00018130311614730896,-1.7400000000000002,-0.0015494211932324134,-1.539999999999992,-0.00023425616063279468,-1.8300000000000018,-0.0009807073954983933,-22.86,-0.007336328626444159,190.93999999999983,0.0017718511919675565,2.9499999999999993,0.0024299835255354196,-6.390000000000001,-0.0015063649222065065
1079,(주)이엔에프테크놀로지,102710,2013-12-01,2009-05-28,,5,  화학물질 및 화학제품 제조업; 의약품 제외,-9.2,7.67,9.28,4.11,56.1,17.07,5.97,1406.49,13.5,41.78,0.0,1.6300000000000008,0.0015050784856879048,-21.450000000000003,-0.007366071428571429,-8.049999999999999,-0.004645124062319677,-5.38,-0.005669125395152792,-8.100000000000001,-0.0012616822429906544,0.240000000000002,0.0001426024955436732,-2.330000000000001,-0.0028072289156626513,137.92000000000007,0.0010872084315410272,-1.5899999999999999,-0.0010536779324055664,5.75,0.0015958923119622536
